"date_id","balance_id","balance_date","account_id","account_number","account_type","credit_score","currency_code","currency_name","opening_balance","closing_balance","average_balance"
1405,96811,"2023-11-05",46,2335408268,Checking,561,INR,Indian Rupee,763882.47,796288.1,338970.485
227,97357,"2020-08-14",32,7493577945,Investment,678,USD,Us Dollar,271472.87,533767.84,585329.69
662,48138,"2021-10-23",71,6983934777,Investment,456,INR,Indian Rupee,435426.68,793683.49,708600.33
1550,74557,"2024-03-29",93,8902869633,Savings,721,EUR,Euro,401799.55,572403.11,361874.3
1671,72321,"2024-07-28",34,2387898494,Investment,827,EUR,Euro,173216.01,312472.82,232819.43
381,70431,"2021-01-15",69,8735587101,Checking,836,USD,Us Dollar,773138.15,793442.85,321482.365
328,47272,"2020-11-23",52,5623049910,Checking,438,EUR,Euro,792353.43,254322.66,485187.605
1762,93945,"2024-10-27",52,5623049910,Checking,438,INR,Indian Rupee,121129.92,234837.57,226677.77
254,69032,"2020-09-10",12,2552240900,Investment,553,USD,Us Dollar,922288.42,198685.98,430162.37
1490,91575,"2024-01-29",13,8512646775,Savings,664,INR,Indian Rupee,348409.92,75083.94,514569.53
491,7690,"2021-05-05",84,2835651681,Investment,828,USD,Us Dollar,995686.55,422618.14,353451.005
801,27606,"2022-03-11",18,1210678639,Investment,518,INR,Indian Rupee,490082.27,650623.95,816684.785
1177,25755,"2023-03-22",83,7156618058,Savings,644,INR,Indian Rupee,154252.3,703822.63,168281.67
806,33145,"2022-03-16",8,3080407149,Savings,579,USD,Us Dollar,334091.47,698269.55,487916.945
619,97403,"2021-09-10",28,1764838640,Investment,783,USD,Us Dollar,212474.05,391401.04,617318.555
881,12406,"2022-05-30",78,7718346871,Checking,775,INR,Indian Rupee,654314.7,894586.04,515637.64
1221,40075,"2023-05-05",84,2835651681,Investment,828,USD,Us Dollar,943217.43,659481.93,564565.43
1818,77781,"2024-12-22",75,2100030995,Investment,357,EUR,Euro,124009.25,582873.74,515684.63
864,84921,"2022-05-13",67,1594417161,Investment,415,USD,Us Dollar,683924.03,386444.51,30448.415
1338,67689,"2023-08-30",74,8466553961,Checking,513,EUR,Euro,457985.64,658309.64,588664.6
692,27697,"2021-11-22",27,2798483663,Investment,698,INR,Indian Rupee,422785.47,842641.99,567279.96
275,26977,"2020-10-01",43,8138063800,Savings,601,INR,Indian Rupee,836826.51,468963.03,636830.615
658,73016,"2021-10-19",94,4187234787,Savings,615,EUR,Euro,624168.98,52716.36,527576.275
34,61491,"2020-02-03",49,9139215473,Savings,443,USD,Us Dollar,68184.06,752522.07,549129.965
1201,93775,"2023-04-15",46,2335408268,Checking,561,EUR,Euro,957351.44,1225.79,486679.685
1201,35984,"2023-04-15",73,6065704667,Checking,350,INR,Indian Rupee,694626.79,524395.98,478545.605
127,40446,"2020-05-06",54,3249098952,Savings,523,INR,Indian Rupee,381454.18,381824.9,620179.355
1715,53552,"2024-09-10",87,3297859812,Checking,628,INR,Indian Rupee,654292.06,482954.32,827917.485
169,97450,"2020-06-17",26,5159171446,Savings,508,EUR,Euro,205575.51,273152.32,603209.36
1827,28677,"2024-12-31",70,5975269469,Checking,732,USD,Us Dollar,940782.37,24760.63,466836.245
54,5962,"2020-02-23",87,3297859812,Checking,628,USD,Us Dollar,891455.47,770986.41,42113.075
1486,6263,"2024-01-25",18,1210678639,Investment,518,USD,Us Dollar,337427.6,538381.33,689106.455
981,25260,"2022-09-07",5,8185036628,Savings,709,INR,Indian Rupee,394189.98,229963.43,358313.37
602,28836,"2021-08-24",33,2971836125,Checking,359,EUR,Euro,192972.04,564545.49,268830.01
1183,72928,"2023-03-28",78,7718346871,Checking,775,USD,Us Dollar,206733.34,966181.16,684820.87
662,8116,"2021-10-23",57,2988264762,Checking,843,USD,Us Dollar,716557.3,200737.5,713281.775
788,62300,"2022-02-26",83,7156618058,Savings,644,INR,Indian Rupee,472712.76,348419.25,887879.965
379,19807,"2021-01-13",23,3126616099,Savings,443,USD,Us Dollar,433442.87,748058.96,497800.835
1102,80155,"2023-01-06",18,1210678639,Investment,518,USD,Us Dollar,368446.98,88483.2,620534.455
546,97569,"2021-06-29",2,6556879216,Savings,462,INR,Indian Rupee,253214.05,70158.36,682305.73
712,67287,"2021-12-12",71,6983934777,Investment,456,INR,Indian Rupee,217607.37,120209.77,462816.7
11,166,"2020-01-11",37,3399529185,Savings,804,INR,Indian Rupee,933635.75,273961.34,541225.42
7,81991,"2020-01-07",50,7268934381,Savings,666,INR,Indian Rupee,372354.34,296430.87,269842.135
1083,75988,"2022-12-18",29,6684283366,Investment,776,EUR,Euro,952906.14,999318.86,881634.495
287,10594,"2020-10-13",13,8512646775,Savings,664,USD,Us Dollar,724911.49,837233.74,566548.83
109,45161,"2020-04-18",95,1905214712,Checking,323,INR,Indian Rupee,822709.97,637038.51,498415.095
1766,64297,"2024-10-31",78,7718346871,Checking,775,EUR,Euro,260165.8,740881.5,452064.985
1091,63241,"2022-12-26",34,2387898494,Investment,827,EUR,Euro,989519.18,125353.39,357389.115
1021,63734,"2022-10-17",28,1764838640,Investment,783,INR,Indian Rupee,476056.51,242832.37,451316.535
1732,28941,"2024-09-27",1,4051390763,Investment,310,USD,Us Dollar,634444.82,588267.8,665269.915
256,62321,"2020-09-12",38,5646590499,Investment,814,INR,Indian Rupee,952244.22,338443.17,577469.425
524,2730,"2021-06-07",81,1133303244,Investment,729,EUR,Euro,978513.58,946607.23,917721.875
1792,3848,"2024-11-26",16,1810851648,Savings,657,INR,Indian Rupee,618127.36,311485.39,736683.07
751,59495,"2022-01-20",22,3816279528,Investment,674,USD,Us Dollar,597563.94,937362.61,681233.985
503,86583,"2021-05-17",94,4187234787,Savings,615,USD,Us Dollar,224173.23,125689.49,571329.565
1745,11970,"2024-10-10",96,2342810792,Savings,816,INR,Indian Rupee,546175.51,616412.46,275936.17
1657,29890,"2024-07-14",38,5646590499,Investment,814,INR,Indian Rupee,558498.12,818172.36,373139.695
33,64207,"2020-02-02",60,8330786189,Savings,416,INR,Indian Rupee,823187.28,858819.96,557579.485
636,27898,"2021-09-27",69,8735587101,Checking,836,USD,Us Dollar,564911.88,24866.76,49451.205
695,33684,"2021-11-25",99,6656233056,Investment,418,INR,Indian Rupee,157116.72,817335.99,294020.23
1243,5033,"2023-05-27",56,9543734386,Savings,612,INR,Indian Rupee,946043.21,484820.24,422199.17
224,42507,"2020-08-11",29,6684283366,Investment,776,INR,Indian Rupee,449954.57,730164.52,49873.96
925,87760,"2022-07-13",49,9139215473,Savings,443,INR,Indian Rupee,834499.09,283046.26,679615.98
1644,18873,"2024-07-01",57,2988264762,Checking,843,USD,Us Dollar,687426.05,635234.28,581994.465
4,1020,"2020-01-04",37,3399529185,Savings,804,INR,Indian Rupee,531030.33,789324.09,511694.015
650,79373,"2021-10-11",21,3221389644,Savings,600,INR,Indian Rupee,381026.37,550289.5,241492.615
1428,49401,"2023-11-28",34,2387898494,Investment,827,INR,Indian Rupee,559723.69,635468.89,611579.685
1019,32071,"2022-10-15",99,6656233056,Investment,418,INR,Indian Rupee,264153.46,907884.56,607124.805
1365,11639,"2023-09-26",39,9641676419,Checking,792,INR,Indian Rupee,402749.89,846478.57,513576.405
500,23688,"2021-05-14",63,7414476694,Checking,751,INR,Indian Rupee,589565.07,115346.23,337831.705
1661,43956,"2024-07-18",25,9343070075,Investment,339,INR,Indian Rupee,271159.22,431857.08,164806.36
1107,62815,"2023-01-11",50,7268934381,Savings,666,EUR,Euro,365723.89,897956.11,487771.985
898,77923,"2022-06-16",52,5623049910,Checking,438,EUR,Euro,317643.49,806069.31,651568.125
1582,784,"2024-04-30",40,6440589972,Investment,338,USD,Us Dollar,979221.96,2754.96,580992.335
494,54403,"2021-05-08",46,2335408268,Checking,561,USD,Us Dollar,605501.29,150422.99,749672.525
1539,21067,"2024-03-18",18,1210678639,Investment,518,INR,Indian Rupee,67112.49,247786.19,536842.755
1031,65875,"2022-10-27",67,1594417161,Investment,415,EUR,Euro,669200.6,233967.14,643941.08
1202,36377,"2023-04-16",29,6684283366,Investment,776,USD,Us Dollar,236316.66,323578.73,178560.395
1346,47091,"2023-09-07",59,5988217223,Checking,760,INR,Indian Rupee,666118.39,905279.18,215250.695
1300,37677,"2023-07-23",18,1210678639,Investment,518,EUR,Euro,676116.34,246723.24,420427.205
1607,80621,"2024-05-25",17,6920920144,Checking,748,INR,Indian Rupee,870798.34,606256.95,352706.19
734,3545,"2022-01-03",39,9641676419,Checking,792,INR,Indian Rupee,102871.28,354185.08,700682.81
16,93629,"2020-01-16",75,2100030995,Investment,357,USD,Us Dollar,88854.68,329275.83,604126.99
377,49059,"2021-01-11",47,5255412319,Savings,313,INR,Indian Rupee,209863.3,75537.5,630592.955
1299,42453,"2023-07-22",19,6221773017,Investment,476,USD,Us Dollar,919259.61,915739.19,390315.965
206,82446,"2020-07-24",87,3297859812,Checking,628,EUR,Euro,607642.65,921188.25,282418.495
1532,72561,"2024-03-11",7,9846911760,Investment,728,USD,Us Dollar,882451.12,552615.3,561485.505
1598,67967,"2024-05-16",45,8713903249,Investment,540,EUR,Euro,766882.93,566402.64,664541.045
1344,53850,"2023-09-05",98,4963601096,Savings,332,EUR,Euro,211500.3,834533.98,550543.5
1772,91183,"2024-11-06",28,1764838640,Investment,783,USD,Us Dollar,839012.07,725241.09,426649.175
931,45081,"2022-07-19",4,9287849202,Investment,790,INR,Indian Rupee,23558.82,748008.43,321433.85
1411,16788,"2023-11-11",42,4596726978,Savings,593,INR,Indian Rupee,737348.02,129925.07,335888.275
810,28616,"2022-03-20",59,5988217223,Checking,760,USD,Us Dollar,405109.62,664831.91,542360.185
1140,69643,"2023-02-13",60,8330786189,Savings,416,INR,Indian Rupee,793357.71,168138.67,623717.415
149,80316,"2020-05-28",87,3297859812,Checking,628,USD,Us Dollar,630419.89,782576.87,309879.1
475,7392,"2021-04-19",6,9559156298,Investment,490,INR,Indian Rupee,839075.46,748547.04,169262.51
1815,48784,"2024-12-19",5,8185036628,Savings,709,USD,Us Dollar,718387.38,728184.12,288099.495
441,27743,"2021-03-16",17,6920920144,Checking,748,USD,Us Dollar,468668.35,723655.97,701330.405
1003,94953,"2022-09-29",59,5988217223,Checking,760,USD,Us Dollar,24700.86,63856.22,717906.15
743,46429,"2022-01-12",78,7718346871,Checking,775,INR,Indian Rupee,314988.14,993443.61,176739.465
1074,16426,"2022-12-09",41,3302270666,Savings,726,EUR,Euro,170941.11,262917.94,383851.97
1813,79312,"2024-12-17",91,8905846858,Investment,404,USD,Us Dollar,384441.37,833966.94,535853.09
380,89374,"2021-01-14",98,4963601096,Savings,332,INR,Indian Rupee,203279.34,501780.5,541329.46
576,4791,"2021-07-29",24,1402844576,Savings,695,EUR,Euro,377519.64,405941.03,679597.12
197,55720,"2020-07-15",15,1075123078,Savings,411,EUR,Euro,876075.51,521125.6,429455.35
925,79697,"2022-07-13",90,6196253681,Savings,834,EUR,Euro,942058.95,544375.78,825246.31
1303,42400,"2023-07-26",23,3126616099,Savings,443,INR,Indian Rupee,685798.8,484729.11,423173.405
99,63573,"2020-04-08",60,8330786189,Savings,416,USD,Us Dollar,27218.69,418239.79,468070.19
210,38487,"2020-07-28",86,9539212672,Checking,664,USD,Us Dollar,830664.66,942693.67,795370.205
363,36605,"2020-12-28",19,6221773017,Investment,476,INR,Indian Rupee,182119.83,97616.18,454020.345
1397,57864,"2023-10-28",33,2971836125,Checking,359,EUR,Euro,410900.97,206222.77,218590.965
1081,38227,"2022-12-16",62,2171840078,Savings,836,INR,Indian Rupee,495570.4,919192.81,384650.43
880,90938,"2022-05-29",94,4187234787,Savings,615,EUR,Euro,223456.93,663942.56,621078.5
1605,95217,"2024-05-23",43,8138063800,Savings,601,EUR,Euro,769617.61,323834.73,315183.595
461,89768,"2021-04-05",47,5255412319,Savings,313,INR,Indian Rupee,475936.68,962588.18,157773.44
518,90093,"2021-06-01",59,5988217223,Checking,760,EUR,Euro,213448.6,840232.65,471751.24
864,8474,"2022-05-13",70,5975269469,Checking,732,INR,Indian Rupee,150805.43,863196.88,502864.0
1081,67639,"2022-12-16",56,9543734386,Savings,612,EUR,Euro,58694.98,150246.02,565961.855
18,7714,"2020-01-18",18,1210678639,Investment,518,EUR,Euro,987643.73,53293.66,212277.04
873,46714,"2022-05-22",92,2027696396,Investment,719,INR,Indian Rupee,318902.19,294574.77,307331.51
744,51272,"2022-01-13",10,2768618389,Savings,681,EUR,Euro,451505.77,87740.41,660578.295
1692,39814,"2024-08-18",34,2387898494,Investment,827,EUR,Euro,583137.02,278028.89,792313.42
881,33499,"2022-05-30",8,3080407149,Savings,579,USD,Us Dollar,945580.71,711192.21,246712.18
1295,48779,"2023-07-18",19,6221773017,Investment,476,USD,Us Dollar,115326.39,999176.25,340326.39
1199,48454,"2023-04-13",82,9992038947,Investment,664,USD,Us Dollar,655018.36,445829.41,285578.84
917,81394,"2022-07-05",5,8185036628,Savings,709,INR,Indian Rupee,95856.13,927079.71,592481.305
312,69309,"2020-11-07",74,8466553961,Checking,513,INR,Indian Rupee,58436.71,885574.66,825503.0
744,11841,"2022-01-13",99,6656233056,Investment,418,USD,Us Dollar,842715.66,619024.71,365278.67
609,74335,"2021-08-31",54,3249098952,Savings,523,INR,Indian Rupee,264122.68,533475.11,397250.26
388,9409,"2021-01-22",69,8735587101,Checking,836,USD,Us Dollar,384238.81,351478.54,700525.81
1681,3142,"2024-08-07",3,4467657561,Checking,576,EUR,Euro,941242.74,973799.17,160931.21
1730,80237,"2024-09-25",66,4959466220,Investment,521,USD,Us Dollar,179557.67,888622.35,240235.845
344,54343,"2020-12-09",82,9992038947,Investment,664,USD,Us Dollar,636292.44,575846.05,201253.115
1453,40294,"2023-12-23",13,8512646775,Savings,664,USD,Us Dollar,645130.19,354608.21,368406.07
291,25943,"2020-10-17",5,8185036628,Savings,709,USD,Us Dollar,913474.75,694801.87,471359.335
1633,36766,"2024-06-20",10,2768618389,Savings,681,EUR,Euro,734351.44,420313.55,253419.19
1143,70425,"2023-02-16",28,1764838640,Investment,783,EUR,Euro,213776.57,62127.35,277794.165
1722,80985,"2024-09-17",77,8745713343,Checking,601,EUR,Euro,402643.03,164292.87,315318.555
650,9329,"2021-10-11",95,1905214712,Checking,323,USD,Us Dollar,546275.31,676252.22,370936.205
1103,17733,"2023-01-07",84,2835651681,Investment,828,USD,Us Dollar,900339.11,295081.75,405813.025
1754,87111,"2024-10-19",88,5866494339,Investment,422,INR,Indian Rupee,632200.66,569138.18,955474.265
1797,25357,"2024-12-01",57,2988264762,Checking,843,USD,Us Dollar,790753.04,393124.67,394046.855
1198,80967,"2023-04-12",83,7156618058,Savings,644,EUR,Euro,855.32,143638.15,193195.785
217,27608,"2020-08-04",40,6440589972,Investment,338,INR,Indian Rupee,771198.6,284192.7,280444.565
1687,89188,"2024-08-13",87,3297859812,Checking,628,INR,Indian Rupee,555314.76,216228.0,564590.385
1262,15875,"2023-06-15",72,9317981806,Investment,618,EUR,Euro,864203.28,821266.91,324590.945
192,54311,"2020-07-10",1,4051390763,Investment,310,USD,Us Dollar,30294.57,543903.9,804713.32
1093,37314,"2022-12-28",36,8666354042,Savings,558,USD,Us Dollar,174385.24,777118.34,265397.135
509,71570,"2021-05-23",69,8735587101,Checking,836,EUR,Euro,585841.68,769635.4,427695.225
1328,33914,"2023-08-20",98,4963601096,Savings,332,USD,Us Dollar,780115.39,860994.38,444301.305
486,36643,"2021-04-30",31,5341948287,Savings,705,INR,Indian Rupee,826996.19,116044.11,885244.385
1166,90773,"2023-03-11",96,2342810792,Savings,816,INR,Indian Rupee,49831.97,503321.54,847404.46
30,23725,"2020-01-30",75,2100030995,Investment,357,INR,Indian Rupee,985618.46,152890.7,185956.005
1079,16822,"2022-12-14",64,2829800635,Investment,521,EUR,Euro,107714.07,868401.33,135181.815
465,31055,"2021-04-09",81,1133303244,Investment,729,USD,Us Dollar,804843.21,891611.82,237634.37
1329,62629,"2023-08-21",69,8735587101,Checking,836,EUR,Euro,539920.5,161791.11,626600.835
527,49543,"2021-06-10",37,3399529185,Savings,804,USD,Us Dollar,795372.94,306327.75,427278.925
844,63642,"2022-04-23",35,3938325125,Savings,653,INR,Indian Rupee,201731.0,704772.07,703504.385
730,17723,"2021-12-30",3,4467657561,Checking,576,EUR,Euro,746659.52,883791.92,895340.92
1554,10419,"2024-04-02",68,4155141978,Investment,700,USD,Us Dollar,714550.64,693096.25,468353.04
1726,12223,"2024-09-21",50,7268934381,Savings,666,USD,Us Dollar,936394.41,161986.66,736507.98
486,2733,"2021-04-30",31,5341948287,Savings,705,INR,Indian Rupee,436636.81,894040.62,323270.17
1769,1317,"2024-11-03",95,1905214712,Checking,323,INR,Indian Rupee,951027.09,367973.41,499945.02
858,94222,"2022-05-07",70,5975269469,Checking,732,USD,Us Dollar,303827.94,600044.03,737868.19
1214,90425,"2023-04-28",8,3080407149,Savings,579,INR,Indian Rupee,388524.01,70900.15,730068.02
85,9426,"2020-03-25",12,2552240900,Investment,553,INR,Indian Rupee,326569.87,807188.15,535378.065
1632,10574,"2024-06-19",77,8745713343,Checking,601,INR,Indian Rupee,267883.93,468338.42,827791.38
811,20129,"2022-03-21",72,9317981806,Investment,618,INR,Indian Rupee,413419.37,971344.56,695464.265
1629,62029,"2024-06-16",71,6983934777,Investment,456,EUR,Euro,342266.45,714946.11,723400.09
1381,73082,"2023-10-12",73,6065704667,Checking,350,USD,Us Dollar,837240.0,162879.76,78403.65
963,65107,"2022-08-20",26,5159171446,Savings,508,USD,Us Dollar,344543.32,584147.95,567424.305
1672,61689,"2024-07-29",11,1378115510,Savings,677,EUR,Euro,641259.28,990026.54,355585.985
1654,1901,"2024-07-11",3,4467657561,Checking,576,USD,Us Dollar,995131.44,707082.72,637273.45
930,18434,"2022-07-18",56,9543734386,Savings,612,USD,Us Dollar,297106.06,13047.39,406201.11
1582,81281,"2024-04-30",35,3938325125,Savings,653,INR,Indian Rupee,319693.18,226870.38,485177.18
331,59052,"2020-11-26",98,4963601096,Savings,332,USD,Us Dollar,842381.57,836765.33,462352.105
1523,98075,"2024-03-02",78,7718346871,Checking,775,USD,Us Dollar,649051.2,209904.51,409974.475
956,25895,"2022-08-13",74,8466553961,Checking,513,INR,Indian Rupee,726661.06,512652.24,174050.99
249,11333,"2020-09-05",34,2387898494,Investment,827,INR,Indian Rupee,968048.78,178911.49,724984.105
1293,19637,"2023-07-16",48,7413651771,Checking,442,USD,Us Dollar,935397.92,177732.15,482544.095
1643,69573,"2024-06-30",60,8330786189,Savings,416,INR,Indian Rupee,529716.6,147355.99,622048.69
1212,93978,"2023-04-26",93,8902869633,Savings,721,INR,Indian Rupee,474939.23,512956.21,400021.57
1133,19871,"2023-02-06",40,6440589972,Investment,338,EUR,Euro,718142.3,771593.06,709747.39
811,31535,"2022-03-21",88,5866494339,Investment,422,EUR,Euro,91056.98,873695.88,653050.3
1177,10835,"2023-03-22",40,6440589972,Investment,338,INR,Indian Rupee,287495.81,804453.59,446797.47
1549,62362,"2024-03-28",59,5988217223,Checking,760,USD,Us Dollar,714494.13,71473.56,321955.295
906,91992,"2022-06-24",36,8666354042,Savings,558,EUR,Euro,820551.88,710384.27,901797.3
1136,8392,"2023-02-09",45,8713903249,Investment,540,EUR,Euro,273250.29,3604.49,833244.37
1694,69948,"2024-08-20",57,2988264762,Checking,843,INR,Indian Rupee,556295.17,957193.91,115769.215
794,77470,"2022-03-04",99,6656233056,Investment,418,INR,Indian Rupee,648558.08,577642.16,384534.79
1409,52676,"2023-11-09",93,8902869633,Savings,721,INR,Indian Rupee,716074.24,176440.91,594458.665
1494,20957,"2024-02-02",76,3040393128,Checking,439,USD,Us Dollar,567955.26,579228.26,487449.305
950,51270,"2022-08-07",51,8023173848,Savings,789,USD,Us Dollar,261267.18,906133.59,531553.195
1253,68051,"2023-06-06",63,7414476694,Checking,751,EUR,Euro,500757.11,742854.86,193930.535
213,20602,"2020-07-31",35,3938325125,Savings,653,EUR,Euro,159260.38,699577.62,433168.33
450,92251,"2021-03-25",57,2988264762,Checking,843,USD,Us Dollar,46231.01,788732.59,719979.905
150,96976,"2020-05-29",64,2829800635,Investment,521,EUR,Euro,693687.82,279401.2,535040.99
77,87115,"2020-03-17",87,3297859812,Checking,628,USD,Us Dollar,483548.61,566707.79,655052.075
43,19543,"2020-02-12",86,9539212672,Checking,664,INR,Indian Rupee,94896.88,174138.84,451840.03
1249,36390,"2023-06-02",71,6983934777,Investment,456,USD,Us Dollar,204849.05,527698.35,475855.305
975,54835,"2022-09-01",13,8512646775,Savings,664,INR,Indian Rupee,395712.48,564481.14,745079.295
1168,52288,"2023-03-13",49,9139215473,Savings,443,EUR,Euro,483190.1,490202.77,208638.09
585,89458,"2021-08-07",92,2027696396,Investment,719,INR,Indian Rupee,250729.91,730353.19,362233.58
1501,63345,"2024-02-09",6,9559156298,Investment,490,EUR,Euro,74388.66,636038.99,732092.235
1531,86336,"2024-03-10",69,8735587101,Checking,836,EUR,Euro,786489.48,173298.53,370551.13
1486,54241,"2024-01-25",58,5002360478,Investment,467,USD,Us Dollar,69446.73,660968.23,643254.885
1049,35053,"2022-11-14",35,3938325125,Savings,653,USD,Us Dollar,369722.92,608219.82,648723.66
1571,70697,"2024-04-19",79,2507273526,Savings,778,EUR,Euro,659773.67,362010.07,233163.8
1785,58960,"2024-11-19",35,3938325125,Savings,653,INR,Indian Rupee,728729.82,994399.41,318951.92
1603,57268,"2024-05-21",30,7697169500,Checking,553,USD,Us Dollar,660361.93,317969.96,778690.495
1314,37312,"2023-08-06",14,7850976653,Investment,698,INR,Indian Rupee,127540.85,742145.95,133140.23
358,46580,"2020-12-23",46,2335408268,Checking,561,INR,Indian Rupee,889834.33,816932.04,510552.095
534,84526,"2021-06-17",21,3221389644,Savings,600,EUR,Euro,828380.2,867932.95,192331.24
59,64071,"2020-02-28",82,9992038947,Investment,664,EUR,Euro,13978.53,477514.66,312298.36
1221,86269,"2023-05-05",89,2389511583,Savings,819,EUR,Euro,50215.03,379342.96,542220.4
473,54901,"2021-04-17",61,7750543145,Savings,640,INR,Indian Rupee,214825.76,842756.8,457282.4
122,7605,"2020-05-01",97,7740150564,Investment,586,INR,Indian Rupee,524882.24,900036.48,758276.175
96,97577,"2020-04-05",24,1402844576,Savings,695,USD,Us Dollar,213490.17,95963.08,475219.09
778,50423,"2022-02-16",20,5244343629,Savings,800,EUR,Euro,910914.97,363745.06,486830.02
38,50498,"2020-02-07",95,1905214712,Checking,323,USD,Us Dollar,804366.66,371079.91,791958.065
1684,68680,"2024-08-10",96,2342810792,Savings,816,EUR,Euro,107724.99,135973.18,735967.81
591,74526,"2021-08-13",19,6221773017,Investment,476,USD,Us Dollar,178233.36,438780.15,805080.585
511,89834,"2021-05-25",79,2507273526,Savings,778,INR,Indian Rupee,19767.04,346317.63,324566.875
1311,34576,"2023-08-03",25,9343070075,Investment,339,INR,Indian Rupee,787724.32,363715.64,279328.93
1251,42220,"2023-06-04",79,2507273526,Savings,778,USD,Us Dollar,628373.06,449334.19,730845.46
16,16658,"2020-01-16",45,8713903249,Investment,540,INR,Indian Rupee,779928.88,369946.36,925596.165
450,22934,"2021-03-25",15,1075123078,Savings,411,INR,Indian Rupee,609379.51,552304.4,505271.09
1429,13708,"2023-11-29",57,2988264762,Checking,843,INR,Indian Rupee,903716.94,904712.97,427129.635
632,96216,"2021-09-23",77,8745713343,Checking,601,EUR,Euro,560750.74,491876.28,556580.43
826,58082,"2022-04-05",6,9559156298,Investment,490,EUR,Euro,26239.05,559893.68,208830.44
1316,62777,"2023-08-08",53,9367791903,Investment,461,INR,Indian Rupee,580619.94,295828.2,792000.465
207,71942,"2020-07-25",46,2335408268,Checking,561,EUR,Euro,599950.18,411750.5,262262.11
1211,34056,"2023-04-25",19,6221773017,Investment,476,EUR,Euro,12263.96,43708.02,583839.55
531,41780,"2021-06-14",23,3126616099,Savings,443,INR,Indian Rupee,311812.82,711615.81,219215.97
524,90823,"2021-06-07",4,9287849202,Investment,790,EUR,Euro,887125.69,437330.69,452047.92
1509,57801,"2024-02-17",19,6221773017,Investment,476,USD,Us Dollar,455189.0,797558.18,409052.185
486,21045,"2021-04-30",88,5866494339,Investment,422,INR,Indian Rupee,575422.73,957413.94,294844.58
1418,43361,"2023-11-18",23,3126616099,Savings,443,INR,Indian Rupee,794826.98,921159.39,217933.355
1708,69608,"2024-09-03",97,7740150564,Investment,586,USD,Us Dollar,5886.36,651301.39,984687.96
495,72992,"2021-05-09",80,2743334768,Investment,398,INR,Indian Rupee,136094.38,544275.08,752940.56
889,26603,"2022-06-07",26,5159171446,Savings,508,INR,Indian Rupee,705701.88,654020.73,772658.615
1178,45463,"2023-03-23",97,7740150564,Investment,586,INR,Indian Rupee,217387.25,967975.36,817487.795
1337,93887,"2023-08-29",70,5975269469,Checking,732,USD,Us Dollar,606976.99,320207.13,333251.705
1018,59439,"2022-10-14",7,9846911760,Investment,728,USD,Us Dollar,79419.34,638367.96,201828.2
508,28612,"2021-05-22",7,9846911760,Investment,728,INR,Indian Rupee,629478.91,119974.44,117576.595
44,47770,"2020-02-13",15,1075123078,Savings,411,INR,Indian Rupee,708838.0,147684.8,519508.09
426,87370,"2021-03-01",91,8905846858,Investment,404,EUR,Euro,483177.68,806131.61,399658.55
72,45943,"2020-03-12",10,2768618389,Savings,681,USD,Us Dollar,655864.28,330651.37,546806.78
1708,881,"2024-09-03",6,9559156298,Investment,490,USD,Us Dollar,353760.14,273901.32,394685.235
911,37392,"2022-06-29",95,1905214712,Checking,323,EUR,Euro,849634.68,634841.97,606884.265
832,34972,"2022-04-11",99,6656233056,Investment,418,INR,Indian Rupee,862574.67,266130.99,104183.905
514,28137,"2021-05-28",53,9367791903,Investment,461,USD,Us Dollar,950433.55,713401.78,480673.14
1624,58791,"2024-06-11",39,9641676419,Checking,792,USD,Us Dollar,417926.99,157429.98,485918.83
304,8951,"2020-10-30",13,8512646775,Savings,664,USD,Us Dollar,647014.79,988503.88,544677.425
15,5639,"2020-01-15",48,7413651771,Checking,442,USD,Us Dollar,49003.89,763547.3,869842.74
1435,7032,"2023-12-05",11,1378115510,Savings,677,EUR,Euro,665183.81,878811.07,234958.46
601,67028,"2021-08-23",66,4959466220,Investment,521,INR,Indian Rupee,415867.84,134261.12,675151.515
655,48997,"2021-10-16",96,2342810792,Savings,816,EUR,Euro,121629.46,919696.98,341812.15
819,8074,"2022-03-29",2,6556879216,Savings,462,USD,Us Dollar,493785.57,638754.88,433773.69
1650,5136,"2024-07-07",25,9343070075,Investment,339,EUR,Euro,254019.96,449862.98,943875.24
1489,93144,"2024-01-28",16,1810851648,Savings,657,EUR,Euro,237037.65,648189.42,498796.105
1606,27449,"2024-05-24",25,9343070075,Investment,339,USD,Us Dollar,917877.82,656681.8,928218.77
627,42491,"2021-09-18",27,2798483663,Investment,698,EUR,Euro,315280.52,152922.4,812128.83
34,60526,"2020-02-03",42,4596726978,Savings,593,USD,Us Dollar,986520.35,283141.27,41610.21
1642,16676,"2024-06-29",58,5002360478,Investment,467,EUR,Euro,144294.27,394870.34,673126.315
696,78653,"2021-11-26",44,6051679619,Checking,539,EUR,Euro,302084.37,805797.67,604189.66
1690,42275,"2024-08-16",21,3221389644,Savings,600,INR,Indian Rupee,747314.31,657828.74,344657.125
798,4947,"2022-03-08",7,9846911760,Investment,728,USD,Us Dollar,249144.62,977892.84,572359.71
510,1507,"2021-05-24",98,4963601096,Savings,332,INR,Indian Rupee,226250.37,639773.01,490279.71
1707,33821,"2024-09-02",8,3080407149,Savings,579,INR,Indian Rupee,508733.01,97042.38,687688.975
750,38108,"2022-01-19",65,3274150100,Investment,660,EUR,Euro,167113.72,843157.38,583427.295
