"transaction_id","date_id","date","account_number","account_type","credit_score","transaction_type_name","currency_code","currency_name","channel_name","city","state","postal_code","country","transaction_amount","transaction_status"
15795,147,"2020-05-26",5975269469,Checking,732,Deposit,USD,Us Dollar,Telephone,East Andrewfort,California,90892,Madagascar,1190.29,Pending
3462,1761,"2024-10-26",7493577945,Investment,678,Transfer,USD,Us Dollar,Telephone,Wilsonport,Delaware,43624,Svalbard & Jan Mayen Islands,3013.08,Pending
8784,1759,"2024-10-24",8735587101,Checking,836,Deposit,EUR,Euro,Telephone,Wilsonport,Delaware,43624,Svalbard & Jan Mayen Islands,8319.35,Failed
36077,815,"2022-03-25",6221773017,Investment,476,Deposit,INR,Indian Rupee,Telephone,East Amy,Missouri,83901,Costa Rica,9865.39,Pending
6982,1200,"2023-04-14",7413651771,Checking,442,Payment,EUR,Euro,Telephone,Staceyborough,Iowa,41220,Saint Martin,4117.16,Completed
35723,983,"2022-09-09",9317981806,Investment,618,Withdrawal,EUR,Euro,Online,Rebeccamouth,Oklahoma,91100,Palestinian Territory,4996.04,Pending
43358,397,"2021-01-31",2798483663,Investment,698,Payment,EUR,Euro,Online,Lake Jeremiah,Louisiana,89105,Netherlands Antilles,14.28,Completed
5244,752,"2022-01-21",1594417161,Investment,415,Transfer,USD,Us Dollar,ATM,Rodriguezfurt,Indiana,21311,Switzerland,7324.31,Pending
79177,1427,"2023-11-27",8905846858,Investment,404,Payment,USD,Us Dollar,Online,East Amy,Missouri,83901,Costa Rica,575.62,Completed
87769,1762,"2024-10-27",6065704667,Checking,350,Withdrawal,USD,Us Dollar,In-Store,Port Meagan,Alabama,43600,Netherlands Antilles,8399.53,Failed
61543,465,"2021-04-09",8512646775,Savings,664,Deposit,INR,Indian Rupee,ATM,South Dylanmouth,South Carolina,76424,Palau,1204.46,Pending
2086,1581,"2024-04-29",4095934095,Savings,315,Deposit,EUR,Euro,Mobile App,Port Meagan,Alabama,43600,Netherlands Antilles,9386.32,Failed
39631,1505,"2024-02-13",9539212672,Checking,664,Deposit,EUR,Euro,Telephone,South Davidville,North Carolina,29814,Togo,1288.1,Failed
67676,1135,"2023-02-08",7493577945,Investment,678,Transfer,EUR,Euro,ATM,Burkestad,Kansas,53606,Korea,3548.88,Pending
50919,1737,"2024-10-02",4051390763,Investment,310,Transfer,USD,Us Dollar,Online,Priceland,Alaska,91354,Tuvalu,5925.23,Failed
12451,129,"2020-05-08",8713903249,Investment,540,Transfer,INR,Indian Rupee,In-Store,Port Melissa,Alabama,50584,Saudi Arabia,2282.53,Completed
71497,735,"2022-01-04",3302270666,Savings,726,Deposit,INR,Indian Rupee,Mobile App,South Davidville,North Carolina,29814,Togo,3340.31,Completed
38671,1577,"2024-04-25",2743334768,Investment,398,Payment,USD,Us Dollar,Mobile App,Staceyborough,Iowa,41220,Saint Martin,8368.03,Completed
67311,1585,"2024-05-03",2342810792,Savings,816,Withdrawal,INR,Indian Rupee,In-Store,Smithberg,North Carolina,91280,Christmas Island,3528.34,Completed
36696,1547,"2024-03-26",3938325125,Savings,653,Withdrawal,USD,Us Dollar,Telephone,Rodriguezfurt,Indiana,21311,Switzerland,1097.13,Failed
47061,1043,"2022-11-08",8466553961,Checking,513,Deposit,INR,Indian Rupee,Telephone,South Davidville,North Carolina,29814,Togo,6256.12,Completed
3001,1691,"2024-08-17",2552240900,Investment,553,Withdrawal,USD,Us Dollar,Telephone,West Darryl,New Hampshire,88852,Colombia,6285.6,Failed
17798,89,"2020-03-29",8735587101,Checking,836,Payment,EUR,Euro,Telephone,Port Frank,Missouri,29206,Mauritius,4736.05,Failed
87495,522,"2021-06-05",8666354042,Savings,558,Withdrawal,EUR,Euro,Mobile App,East Juliashire,Ohio,10640,Aruba,6515.48,Pending
3926,1693,"2024-08-19",2988264762,Checking,843,Transfer,EUR,Euro,In-Store,Wilsonport,Delaware,43624,Svalbard & Jan Mayen Islands,4555.15,Completed
75276,700,"2021-11-30",8902869633,Savings,721,Deposit,INR,Indian Rupee,Online,Howardtown,Colorado,99418,New Caledonia,8804.67,Completed
70727,926,"2022-07-14",7697169500,Checking,553,Payment,USD,Us Dollar,Online,East Alisonton,Indiana,67046,South Africa,6951.6,Failed
23749,1008,"2022-10-04",4467657561,Checking,576,Transfer,INR,Indian Rupee,Online,East Amy,Missouri,83901,Costa Rica,8640.64,Completed
33777,575,"2021-07-28",6065704667,Checking,350,Withdrawal,EUR,Euro,Telephone,Nicolebury,Mississippi,13554,Lebanon,4428.97,Completed
50484,821,"2022-03-31",5623049910,Checking,438,Withdrawal,USD,Us Dollar,Telephone,South Dylanmouth,South Carolina,76424,Palau,4159.39,Completed
74632,1784,"2024-11-18",7740150564,Investment,586,Payment,EUR,Euro,Telephone,Hernandezchester,Pennsylvania,17214,Latvia,2258.89,Completed
60200,271,"2020-09-27",6051679619,Checking,539,Transfer,INR,Indian Rupee,ATM,Port Misty,Delaware,32818,Belarus,1640.91,Pending
83271,1033,"2022-10-29",7146993266,Savings,670,Deposit,EUR,Euro,Telephone,Pamelaland,New York,8904,Cook Islands,5914.48,Failed
81209,110,"2020-04-19",1210678639,Investment,518,Payment,EUR,Euro,In-Store,Port Derek,Tennessee,38085,Cayman Islands,8111.45,Failed
56519,1017,"2022-10-13",1905214712,Checking,323,Withdrawal,EUR,Euro,ATM,Port Meagan,Alabama,43600,Netherlands Antilles,190.07,Pending
38711,201,"2020-07-19",9641676419,Checking,792,Deposit,USD,Us Dollar,ATM,Rebeccamouth,Oklahoma,91100,Palestinian Territory,6955.18,Failed
5349,1686,"2024-08-12",1905214712,Checking,323,Deposit,INR,Indian Rupee,Mobile App,Cookberg,Louisiana,84988,San Marino,6240.36,Completed
91201,1299,"2023-07-22",2387898494,Investment,827,Deposit,USD,Us Dollar,Online,Sonyaland,New York,25204,Nigeria,8967.94,Completed
41833,1214,"2023-04-28",8512646775,Savings,664,Payment,USD,Us Dollar,ATM,West Elizabethfurt,New York,54303,Cambodia,7907.18,Failed
80234,120,"2020-04-29",4095934095,Savings,315,Deposit,EUR,Euro,Telephone,North Robertbury,Vermont,5886,Sao Tome and Principe,813.44,Failed
46437,978,"2022-09-04",1210678639,Investment,518,Transfer,INR,Indian Rupee,Mobile App,West Darryl,New Hampshire,88852,Colombia,4829.29,Failed
52548,375,"2021-01-09",7156618058,Savings,644,Payment,INR,Indian Rupee,In-Store,West Elizabethfurt,New York,54303,Cambodia,4937.96,Completed
83215,306,"2020-11-01",5159171446,Savings,508,Transfer,EUR,Euro,ATM,Port Misty,Delaware,32818,Belarus,5048.81,Pending
50200,1186,"2023-03-31",7156618058,Savings,644,Payment,USD,Us Dollar,Telephone,East Seanport,North Dakota,67260,Iraq,5966.68,Pending
46142,215,"2020-08-02",2387898494,Investment,827,Payment,INR,Indian Rupee,In-Store,Howardtown,Colorado,99418,New Caledonia,7438.38,Completed
53349,1055,"2022-11-20",7740150564,Investment,586,Transfer,INR,Indian Rupee,In-Store,Priceland,Alaska,91354,Tuvalu,3510.16,Completed
38898,1202,"2023-04-16",8512646775,Savings,664,Transfer,INR,Indian Rupee,In-Store,East Charles,Vermont,20750,Cuba,7781.06,Completed
41081,666,"2021-10-27",2389511583,Savings,819,Transfer,EUR,Euro,Online,Isabelborough,Pennsylvania,4840,Aruba,7435.01,Pending
13334,411,"2021-02-14",4959466220,Investment,521,Transfer,INR,Indian Rupee,In-Store,West Darryl,New Hampshire,88852,Colombia,8045.98,Failed
50516,1746,"2024-10-11",5623049910,Checking,438,Transfer,USD,Us Dollar,Online,South Dylanmouth,South Carolina,76424,Palau,5591.67,Pending
32590,787,"2022-02-25",2100030995,Investment,357,Payment,INR,Indian Rupee,In-Store,Lake Charlestown,Georgia,93217,Denmark,7034.05,Completed
15222,1234,"2023-05-18",9559156298,Investment,490,Transfer,USD,Us Dollar,Online,Smithberg,North Carolina,91280,Christmas Island,8041.76,Failed
72204,315,"2020-11-10",8512646775,Savings,664,Transfer,EUR,Euro,ATM,Rodriguezfurt,Indiana,21311,Switzerland,2221.24,Completed
98978,1099,"2023-01-03",3126616099,Savings,443,Transfer,EUR,Euro,Online,North Jamesview,Nevada,72407,Mongolia,3542.17,Completed
33008,1818,"2024-12-22",7146993266,Savings,670,Withdrawal,INR,Indian Rupee,In-Store,North Emily,Ohio,93977,Belarus,4497.6,Failed
74685,650,"2021-10-11",9543734386,Savings,612,Deposit,INR,Indian Rupee,Mobile App,Lake Stacyhaven,Rhode Island,83569,Niue,8080.94,Completed
12619,1064,"2022-11-29",5623049910,Checking,438,Transfer,INR,Indian Rupee,Online,Anthonyburgh,North Dakota,72487,Western Sahara,6825.49,Failed
5852,1367,"2023-09-28",8745713343,Checking,601,Withdrawal,INR,Indian Rupee,Telephone,Sarahside,Alabama,21382,Nepal,137.19,Pending
12055,931,"2022-07-19",5988217223,Checking,760,Payment,INR,Indian Rupee,ATM,Port Melissa,Alabama,50584,Saudi Arabia,4374.19,Completed
71076,1632,"2024-06-19",3302270666,Savings,726,Withdrawal,USD,Us Dollar,Mobile App,East Charles,Vermont,20750,Cuba,9899.29,Completed
19402,1735,"2024-09-30",8713903249,Investment,540,Withdrawal,INR,Indian Rupee,ATM,Cookberg,Louisiana,84988,San Marino,6029.13,Completed
48828,333,"2020-11-28",1402844576,Savings,695,Deposit,INR,Indian Rupee,Mobile App,Lake Charlestown,Georgia,93217,Denmark,5561.43,Completed
44781,1022,"2022-10-18",2335408268,Checking,561,Withdrawal,EUR,Euro,Online,East Seanport,North Dakota,67260,Iraq,7971.48,Pending
78912,740,"2022-01-09",9356198692,Savings,506,Transfer,USD,Us Dollar,Telephone,New Chad,Utah,15268,French Polynesia,4279.15,Pending
43863,1715,"2024-09-10",7493577945,Investment,678,Payment,USD,Us Dollar,Telephone,Hernandezchester,Pennsylvania,17214,Latvia,2121.04,Failed
66050,806,"2022-03-16",3080407149,Savings,579,Transfer,EUR,Euro,ATM,Lake Jeremiah,Louisiana,89105,Netherlands Antilles,7293.34,Completed
74515,188,"2020-07-06",5002360478,Investment,467,Deposit,USD,Us Dollar,In-Store,East Seanport,North Dakota,67260,Iraq,466.43,Pending
31167,99,"2020-04-08",5988217223,Checking,760,Deposit,INR,Indian Rupee,In-Store,Smithberg,North Carolina,91280,Christmas Island,7803.44,Completed
3293,599,"2021-08-21",4187234787,Savings,615,Payment,EUR,Euro,Mobile App,Priceland,Alaska,91354,Tuvalu,2747.93,Failed
89294,230,"2020-08-17",6684283366,Investment,776,Deposit,INR,Indian Rupee,In-Store,South Dylanmouth,South Carolina,76424,Palau,1085.14,Completed
73255,164,"2020-06-12",9287849202,Investment,790,Transfer,EUR,Euro,Online,Sonyaland,New York,25204,Nigeria,4902.94,Pending
96340,1477,"2024-01-16",4155141978,Investment,700,Transfer,EUR,Euro,Telephone,East Juliashire,Ohio,10640,Aruba,5377.86,Pending
48331,1326,"2023-08-18",3302270666,Savings,726,Withdrawal,USD,Us Dollar,Mobile App,Lake Jeremiah,Louisiana,89105,Netherlands Antilles,9387.24,Pending
42620,253,"2020-09-09",8023173848,Savings,789,Transfer,INR,Indian Rupee,ATM,Sonyaland,New York,25204,Nigeria,3929.61,Pending
38980,670,"2021-10-31",1905214712,Checking,323,Withdrawal,EUR,Euro,ATM,East Juliashire,Ohio,10640,Aruba,4029.08,Pending
73657,1593,"2024-05-11",2507273526,Savings,778,Payment,EUR,Euro,Mobile App,North Nicholas,Oregon,17409,Tokelau,2243.9,Failed
29697,61,"2020-03-01",7850976653,Investment,698,Payment,INR,Indian Rupee,Online,Port Frank,Missouri,29206,Mauritius,4989.4,Completed
79665,925,"2022-07-13",5002360478,Investment,467,Deposit,EUR,Euro,In-Store,Lake Jeremiah,Louisiana,89105,Netherlands Antilles,3609.05,Failed
42870,1535,"2024-03-14",6440589972,Investment,338,Transfer,EUR,Euro,ATM,East Andrewfort,California,90892,Madagascar,9394.79,Failed
54413,516,"2021-05-30",7718346871,Checking,775,Payment,EUR,Euro,ATM,Port Frank,Missouri,29206,Mauritius,9141.08,Pending
95675,396,"2021-01-30",5341948287,Savings,705,Transfer,INR,Indian Rupee,Mobile App,Priceland,Alaska,91354,Tuvalu,5149.8,Failed
37516,1360,"2023-09-21",3302270666,Savings,726,Withdrawal,INR,Indian Rupee,In-Store,East Seanport,North Dakota,67260,Iraq,150.13,Failed
72307,265,"2020-09-21",4187234787,Savings,615,Transfer,INR,Indian Rupee,Mobile App,Isabelborough,Pennsylvania,4840,Aruba,5853.37,Failed
73517,90,"2020-03-30",9139215473,Savings,443,Deposit,USD,Us Dollar,Mobile App,Lake Mark,Virginia,76393,Sierra Leone,9985.22,Pending
17337,1403,"2023-11-03",3249098952,Savings,523,Withdrawal,EUR,Euro,In-Store,Smithberg,North Carolina,91280,Christmas Island,7685.45,Pending
33544,33,"2020-02-02",6920920144,Checking,748,Deposit,INR,Indian Rupee,Mobile App,Pamelaland,New York,8904,Cook Islands,9030.29,Completed
71625,921,"2022-07-09",6983934777,Investment,456,Deposit,INR,Indian Rupee,Mobile App,Lake Mark,Virginia,76393,Sierra Leone,9313.81,Completed
64000,1156,"2023-03-01",2387898494,Investment,827,Payment,EUR,Euro,Mobile App,Nicolebury,Mississippi,13554,Lebanon,5745.39,Pending
23548,154,"2020-06-02",9367791903,Investment,461,Withdrawal,EUR,Euro,Mobile App,Sonyaland,New York,25204,Nigeria,5096.81,Failed
48495,44,"2020-02-13",6051679619,Checking,539,Payment,USD,Us Dollar,In-Store,West Darryl,New Hampshire,88852,Colombia,1732.89,Pending
25143,1762,"2024-10-27",1210678639,Investment,518,Transfer,INR,Indian Rupee,Mobile App,Pamelaland,New York,8904,Cook Islands,3165.64,Pending
99198,884,"2022-06-02",3938325125,Savings,653,Deposit,EUR,Euro,Telephone,Wilsonport,Delaware,43624,Svalbard & Jan Mayen Islands,320.99,Pending
1165,784,"2022-02-22",2389511583,Savings,819,Transfer,USD,Us Dollar,Telephone,Cookberg,Louisiana,84988,San Marino,1445.61,Pending
54458,920,"2022-07-08",4155141978,Investment,700,Payment,INR,Indian Rupee,ATM,Oconnorhaven,South Dakota,63371,Nepal,2120.09,Pending
77449,601,"2021-08-23",8138063800,Savings,601,Transfer,INR,Indian Rupee,Online,Cookberg,Louisiana,84988,San Marino,6692.85,Pending
23019,1073,"2022-12-08",6684283366,Investment,776,Payment,INR,Indian Rupee,Telephone,New Austin,Alabama,39336,Cook Islands,3185.15,Failed
91489,370,"2021-01-04",3221389644,Savings,600,Deposit,EUR,Euro,Online,East Alisonton,Indiana,67046,South Africa,6206.9,Completed
14949,1077,"2022-12-12",8466553961,Checking,513,Payment,EUR,Euro,ATM,Hernandezchester,Pennsylvania,17214,Latvia,7651.31,Pending
43391,1542,"2024-03-21",8735587101,Checking,836,Withdrawal,USD,Us Dollar,In-Store,East Maria,West Virginia,91032,Iraq,9113.19,Failed
40783,23,"2020-01-23",8330786189,Savings,416,Transfer,USD,Us Dollar,ATM,Hernandezchester,Pennsylvania,17214,Latvia,2198.16,Completed
65458,1555,"2024-04-03",9539212672,Checking,664,Transfer,USD,Us Dollar,Telephone,East Andrewfort,California,90892,Madagascar,3998.22,Failed
70948,510,"2021-05-24",7697169500,Checking,553,Payment,EUR,Euro,Mobile App,Smithberg,North Carolina,91280,Christmas Island,4875.78,Pending
48110,601,"2021-08-23",8745713343,Checking,601,Deposit,USD,Us Dollar,In-Store,North Emily,Ohio,93977,Belarus,7512.6,Pending
93034,953,"2022-08-10",8666354042,Savings,558,Withdrawal,INR,Indian Rupee,Telephone,North Jamesview,Nevada,72407,Mongolia,6760.91,Pending
36048,1501,"2024-02-09",6656233056,Investment,418,Deposit,USD,Us Dollar,Mobile App,New Austin,Alabama,39336,Cook Islands,7446.7,Failed
90892,283,"2020-10-09",1378115510,Savings,677,Payment,INR,Indian Rupee,In-Store,Port Melissa,Alabama,50584,Saudi Arabia,3347.38,Pending
7809,166,"2020-06-14",3221389644,Savings,600,Payment,EUR,Euro,Online,Anthonyburgh,North Dakota,72487,Western Sahara,492.83,Completed
18783,536,"2021-06-19",6065704667,Checking,350,Withdrawal,USD,Us Dollar,Telephone,Nicolebury,Mississippi,13554,Lebanon,3580.78,Completed
82857,833,"2022-04-12",8735587101,Checking,836,Transfer,INR,Indian Rupee,Mobile App,Cookberg,Louisiana,84988,San Marino,9419.63,Failed
50387,1540,"2024-03-19",7740150564,Investment,586,Deposit,USD,Us Dollar,In-Store,East Alisonton,Indiana,67046,South Africa,4619.62,Completed
94842,548,"2021-07-01",9539212672,Checking,664,Deposit,INR,Indian Rupee,Telephone,East Andrewfort,California,90892,Madagascar,3504.45,Pending
95220,1045,"2022-11-10",1075123078,Savings,411,Deposit,EUR,Euro,Online,East Joseshire,Wyoming,33767,Papua New Guinea,8286.17,Completed
91799,782,"2022-02-20",4467657561,Checking,576,Withdrawal,USD,Us Dollar,Telephone,Port Williamburgh,Kansas,40238,Korea,9274.9,Completed
52484,1015,"2022-10-11",5159171446,Savings,508,Payment,USD,Us Dollar,In-Store,New Chad,Utah,15268,French Polynesia,2167.99,Completed
72446,626,"2021-09-17",2342810792,Savings,816,Transfer,USD,Us Dollar,ATM,Port Derek,Tennessee,38085,Cayman Islands,1112.4,Pending
43353,707,"2021-12-07",9992038947,Investment,664,Withdrawal,EUR,Euro,Telephone,Anthonyburgh,North Dakota,72487,Western Sahara,2915.09,Failed
37476,1529,"2024-03-08",9539212672,Checking,664,Payment,INR,Indian Rupee,Telephone,Anthonyburgh,North Dakota,72487,Western Sahara,503.53,Pending
28947,1709,"2024-09-04",8512646775,Savings,664,Transfer,USD,Us Dollar,Mobile App,Lake Stacyhaven,Rhode Island,83569,Niue,2121.34,Pending
22988,1734,"2024-09-29",2027696396,Investment,719,Transfer,INR,Indian Rupee,Mobile App,South Dylanmouth,South Carolina,76424,Palau,8508.31,Pending
81636,1629,"2024-06-16",4963601096,Savings,332,Withdrawal,INR,Indian Rupee,In-Store,Lake Stacyhaven,Rhode Island,83569,Niue,7642.85,Failed
76896,1484,"2024-01-23",8512646775,Savings,664,Payment,USD,Us Dollar,ATM,Stephanieview,Oregon,76231,Guernsey,3805.97,Failed
12354,999,"2022-09-25",7146993266,Savings,670,Deposit,EUR,Euro,In-Store,Priceland,Alaska,91354,Tuvalu,808.32,Completed
52219,830,"2022-04-09",4467657561,Checking,576,Payment,INR,Indian Rupee,Mobile App,East Joseshire,Wyoming,33767,Papua New Guinea,7640.91,Failed
3835,1601,"2024-05-19",2829800635,Investment,521,Transfer,INR,Indian Rupee,ATM,North Robertbury,Vermont,5886,Sao Tome and Principe,3381.77,Failed
72991,91,"2020-03-31",7268934381,Savings,666,Transfer,INR,Indian Rupee,ATM,North Jamesview,Nevada,72407,Mongolia,1928.6,Completed
60897,1375,"2023-10-06",3221389644,Savings,600,Deposit,INR,Indian Rupee,In-Store,Cookberg,Louisiana,84988,San Marino,8218.38,Pending
90832,242,"2020-08-29",1210678639,Investment,518,Transfer,INR,Indian Rupee,In-Store,Danielhaven,New Jersey,83735,Sweden,4495.74,Failed
65860,1481,"2024-01-20",8138063800,Savings,601,Withdrawal,USD,Us Dollar,Telephone,West Darryl,New Hampshire,88852,Colombia,279.01,Completed
10880,540,"2021-06-23",3302270666,Savings,726,Deposit,INR,Indian Rupee,Mobile App,Port Derek,Tennessee,38085,Cayman Islands,225.41,Completed
26848,718,"2021-12-18",8745713343,Checking,601,Payment,INR,Indian Rupee,Mobile App,Sonyaland,New York,25204,Nigeria,918.8,Completed
37919,1389,"2023-10-20",3274150100,Investment,660,Payment,INR,Indian Rupee,Mobile App,Cookberg,Louisiana,84988,San Marino,6477.22,Pending
43154,971,"2022-08-28",9287849202,Investment,790,Withdrawal,EUR,Euro,ATM,East Seanport,North Dakota,67260,Iraq,7576.57,Pending
36511,1392,"2023-10-23",7718346871,Checking,775,Withdrawal,INR,Indian Rupee,Telephone,Port Melissa,Alabama,50584,Saudi Arabia,424.85,Pending
51775,724,"2021-12-24",6556879216,Savings,462,Withdrawal,INR,Indian Rupee,Mobile App,Port Misty,Delaware,32818,Belarus,4696.81,Failed
74355,1483,"2024-01-22",2988264762,Checking,843,Deposit,INR,Indian Rupee,In-Store,Hernandezchester,Pennsylvania,17214,Latvia,1945.16,Pending
45682,1484,"2024-01-23",2552240900,Investment,553,Withdrawal,INR,Indian Rupee,Mobile App,East Alisonton,Indiana,67046,South Africa,4962.9,Pending
88492,1384,"2023-10-15",2507273526,Savings,778,Transfer,EUR,Euro,In-Store,Port Meagan,Alabama,43600,Netherlands Antilles,190.95,Completed
54680,1348,"2023-09-09",5866494339,Investment,422,Payment,EUR,Euro,ATM,North Nicholas,Oregon,17409,Tokelau,3763.09,Failed
13546,361,"2020-12-26",3080407149,Savings,579,Withdrawal,EUR,Euro,Telephone,Hernandezchester,Pennsylvania,17214,Latvia,9827.79,Completed
34958,114,"2020-04-23",5988217223,Checking,760,Withdrawal,INR,Indian Rupee,Online,Port Meagan,Alabama,43600,Netherlands Antilles,8975.25,Completed
27595,238,"2020-08-25",8666354042,Savings,558,Deposit,USD,Us Dollar,In-Store,North Nicholas,Oregon,17409,Tokelau,80.01,Completed
58216,344,"2020-12-09",6656233056,Investment,418,Withdrawal,USD,Us Dollar,In-Store,West Elizabethfurt,New York,54303,Cambodia,2905.67,Failed
23979,448,"2021-03-23",8138063800,Savings,601,Withdrawal,USD,Us Dollar,Online,Staceyborough,Iowa,41220,Saint Martin,2105.05,Completed
76181,47,"2020-02-16",9367791903,Investment,461,Transfer,USD,Us Dollar,In-Store,Oconnorhaven,South Dakota,63371,Nepal,9541.57,Pending
49617,1090,"2022-12-25",7413651771,Checking,442,Withdrawal,USD,Us Dollar,Mobile App,Lake Charlestown,Georgia,93217,Denmark,6332.9,Failed
15955,648,"2021-10-09",4155141978,Investment,700,Payment,EUR,Euro,In-Store,South Dylanmouth,South Carolina,76424,Palau,2039.82,Pending
83731,753,"2022-01-22",9539212672,Checking,664,Transfer,INR,Indian Rupee,Mobile App,Pamelaland,New York,8904,Cook Islands,1914.21,Failed
38761,343,"2020-12-08",6684283366,Investment,776,Deposit,USD,Us Dollar,Telephone,Port Derek,Tennessee,38085,Cayman Islands,9601.13,Completed
59021,1538,"2024-03-17",5341948287,Savings,705,Transfer,INR,Indian Rupee,Online,Nicolebury,Mississippi,13554,Lebanon,4616.93,Completed
9251,1632,"2024-06-19",3399529185,Savings,804,Transfer,EUR,Euro,In-Store,Lake Jeremiah,Louisiana,89105,Netherlands Antilles,9547.93,Failed
13323,333,"2020-11-28",5988217223,Checking,760,Withdrawal,INR,Indian Rupee,Telephone,Sarahside,Alabama,21382,Nepal,7036.94,Pending
48028,1321,"2023-08-13",6196253681,Savings,834,Withdrawal,INR,Indian Rupee,Online,Burkestad,Kansas,53606,Korea,4431.45,Failed
37357,1533,"2024-03-12",6440589972,Investment,338,Payment,USD,Us Dollar,Telephone,New Austin,Alabama,39336,Cook Islands,3148.21,Pending
95042,498,"2021-05-12",6051679619,Checking,539,Withdrawal,EUR,Euro,Telephone,Port Frank,Missouri,29206,Mauritius,7728.41,Pending
57260,920,"2022-07-08",2100030995,Investment,357,Transfer,INR,Indian Rupee,Online,South Davidville,North Carolina,29814,Togo,1874.44,Pending
74359,349,"2020-12-14",1905214712,Checking,323,Payment,USD,Us Dollar,In-Store,Priceland,Alaska,91354,Tuvalu,9031.7,Pending
99162,280,"2020-10-06",1905214712,Checking,323,Transfer,INR,Indian Rupee,Mobile App,Lake Charlestown,Georgia,93217,Denmark,3343.9,Failed
64496,1024,"2022-10-20",5988217223,Checking,760,Payment,INR,Indian Rupee,In-Store,East Amy,Missouri,83901,Costa Rica,4582.59,Completed
33660,1629,"2024-06-16",4963601096,Savings,332,Withdrawal,USD,Us Dollar,In-Store,Danielhaven,New Jersey,83735,Sweden,2042.92,Failed
8631,516,"2021-05-30",2798483663,Investment,698,Withdrawal,USD,Us Dollar,Mobile App,Lake Mark,Virginia,76393,Sierra Leone,6357.44,Pending
7972,1285,"2023-07-08",9559156298,Investment,490,Deposit,USD,Us Dollar,Mobile App,Stephanieview,Oregon,76231,Guernsey,5647.95,Completed
50102,230,"2020-08-17",4187234787,Savings,615,Payment,INR,Indian Rupee,ATM,Pamelaland,New York,8904,Cook Islands,1725.99,Failed
47415,1537,"2024-03-16",7750543145,Savings,640,Withdrawal,EUR,Euro,Online,Sarahside,Alabama,21382,Nepal,6406.95,Pending
10013,1322,"2023-08-14",6051679619,Checking,539,Transfer,INR,Indian Rupee,Mobile App,Burkestad,Kansas,53606,Korea,3900.39,Failed
34204,236,"2020-08-23",3126616099,Savings,443,Transfer,EUR,Euro,Mobile App,East Andrewfort,California,90892,Madagascar,7819.17,Failed
9537,1611,"2024-05-29",6556879216,Savings,462,Withdrawal,USD,Us Dollar,In-Store,North Robertbury,Vermont,5886,Sao Tome and Principe,3066.85,Completed
57415,670,"2021-10-31",5002360478,Investment,467,Payment,INR,Indian Rupee,ATM,Stephanieview,Oregon,76231,Guernsey,844.4,Completed
44160,768,"2022-02-06",5159171446,Savings,508,Withdrawal,EUR,Euro,In-Store,Danielhaven,New Jersey,83735,Sweden,7990.01,Pending
94355,594,"2021-08-16",4155141978,Investment,700,Transfer,USD,Us Dollar,In-Store,Oconnorhaven,South Dakota,63371,Nepal,9033.53,Completed
84754,581,"2021-08-03",6656233056,Investment,418,Withdrawal,USD,Us Dollar,Telephone,Anthonyburgh,North Dakota,72487,Western Sahara,2033.4,Failed
81185,16,"2020-01-16",6065704667,Checking,350,Deposit,EUR,Euro,Telephone,North Robertbury,Vermont,5886,Sao Tome and Principe,6087.5,Failed
22678,566,"2021-07-19",7493577945,Investment,678,Withdrawal,USD,Us Dollar,ATM,Jacksonchester,Wisconsin,72317,Namibia,7460.18,Failed
59382,421,"2021-02-24",4959466220,Investment,521,Payment,USD,Us Dollar,Online,West Elizabethfurt,New York,54303,Cambodia,5924.32,Pending
29646,300,"2020-10-26",8745713343,Checking,601,Deposit,USD,Us Dollar,ATM,New Austin,Alabama,39336,Cook Islands,6159.79,Completed
88621,588,"2021-08-10",6983934777,Investment,456,Withdrawal,USD,Us Dollar,Online,Nicolebury,Mississippi,13554,Lebanon,3708.03,Failed
43378,941,"2022-07-29",8745713343,Checking,601,Withdrawal,INR,Indian Rupee,Telephone,East Seanport,North Dakota,67260,Iraq,98.85,Completed
88614,243,"2020-08-30",9992038947,Investment,664,Deposit,INR,Indian Rupee,Online,Port Misty,Delaware,32818,Belarus,167.22,Completed
31799,1295,"2023-07-18",9367791903,Investment,461,Withdrawal,USD,Us Dollar,Online,Lake Jeremiah,Louisiana,89105,Netherlands Antilles,3761.43,Pending
73270,1697,"2024-08-23",7750543145,Savings,640,Transfer,INR,Indian Rupee,ATM,East Andrewfort,California,90892,Madagascar,5971.3,Failed
74944,1549,"2024-03-28",6221773017,Investment,476,Transfer,INR,Indian Rupee,ATM,East Seanport,North Dakota,67260,Iraq,1565.96,Failed
52645,103,"2020-04-12",1210678639,Investment,518,Payment,INR,Indian Rupee,ATM,Lake Stacyhaven,Rhode Island,83569,Niue,5651.93,Failed
64685,632,"2021-09-23",4467657561,Checking,576,Payment,USD,Us Dollar,Mobile App,Oconnorhaven,South Dakota,63371,Nepal,2902.35,Failed
64437,1272,"2023-06-25",9641676419,Checking,792,Deposit,USD,Us Dollar,ATM,East Maria,West Virginia,91032,Iraq,6599.74,Completed
43296,1188,"2023-04-02",5244343629,Savings,800,Deposit,INR,Indian Rupee,In-Store,Lake Charlestown,Georgia,93217,Denmark,3852.57,Completed
88638,1162,"2023-03-07",7850976653,Investment,698,Payment,USD,Us Dollar,In-Store,Staceyborough,Iowa,41220,Saint Martin,6530.95,Completed
