"date_id","interaction_id","interaction_date","customer_id","first_name","last_name","full_name","city","state","postal_code","country","channel_id","channel_name","interaction_type","interaction_rating"
1080,75179,"2022-12-15",31,Rachel,Blake,Rachel Blake,Sheilaberg,New York,40962,Svalbard & Jan Mayen Islands,4,ATM,Phone,3
680,9567,"2021-11-10",27,Brian,Garcia,Brian Garcia,Garrettshire,New York,11320,Mauritius,1,Online,In-Person,2
1679,82207,"2024-08-05",22,Michael,Allison,Michael Allison,Yolandafurt,Mississippi,78654,Western Sahara,4,ATM,In-Person,2
658,13712,"2021-10-19",77,Chad,Taylor,Chad Taylor,Lake Kimberly,Arkansas,80991,Belgium,5,Telephone,In-Person,1
1791,40556,"2024-11-25",55,Cole,Howard,Cole Howard,Bakerland,Delaware,6390,Belarus,5,Telephone,Social Media,4
1492,68495,"2024-01-31",93,Danielle,Martinez,Danielle Martinez,Ericaberg,New Hampshire,68514,Cook Islands,1,Online,Website,5
1517,94,"2024-02-25",11,Douglas,Wood,Douglas Wood,Ryanberg,Rhode Island,28377,Namibia,4,ATM,Chat,3
1573,17219,"2024-04-21",48,Jeffery,Taylor,Jeffery Taylor,Josephville,Wisconsin,67688,New Caledonia,2,Mobile App,Website,2
1079,19851,"2022-12-14",75,Teresa,Barr,Teresa Barr,Lake Daniel,Maine,12671,Niue,4,ATM,Chat,3
792,6873,"2022-03-02",74,Nicole,Foster,Nicole Foster,West Teresaside,Nevada,62180,Nepal,3,In-Store,Chat,4
1231,22093,"2023-05-15",72,David,Wilcox,David Wilcox,Port Whitneytown,Alabama,11448,Sao Tome and Principe,2,Mobile App,Social Media,3
863,30402,"2022-05-12",43,Christian,Ballard,Christian Ballard,Bishoptown,Indiana,37362,Saudi Arabia,4,ATM,Phone,5
902,78309,"2022-06-20",58,Emily,Kelly,Emily Kelly,South Jacqueline,Indiana,30197,Tokelau,4,ATM,In-Person,3
266,82304,"2020-09-22",53,Judy,Nelson,Judy Nelson,South Kenneth,New Hampshire,92976,Costa Rica,2,Mobile App,Website,3
1087,30250,"2022-12-22",89,Alexandra,Delacruz,Alexandra Delacruz,Jamesmouth,Washington,23597,Western Sahara,1,Online,Social Media,3
166,31246,"2020-06-14",34,Derek,Martin,Derek Martin,West Deanna,Kentucky,32572,Belarus,3,In-Store,In-Person,1
666,35296,"2021-10-27",22,Michael,Allison,Michael Allison,Yolandafurt,Mississippi,78654,Niue,2,Mobile App,In-Person,1
434,88940,"2021-03-09",25,Mary,Case,Mary Case,Rodriguezberg,Mississippi,9545,Western Sahara,5,Telephone,Chat,2
1824,18737,"2024-12-28",78,Chad,Diaz,Chad Diaz,East Jennifer,Washington,65358,Tuvalu,4,ATM,Social Media,1
1630,41413,"2024-06-17",47,Danny,Mccarthy,Danny Mccarthy,West John,Rhode Island,95552,Iraq,5,Telephone,Email,5
257,42934,"2020-09-13",21,Phillip,Watson,Phillip Watson,West Paulview,Illinois,6116,Sao Tome and Principe,2,Mobile App,Chat,3
1276,69262,"2023-06-29",67,James,Roth,James Roth,Ashleyview,Indiana,3397,Cambodia,1,Online,Social Media,2
883,47691,"2022-06-01",33,Anthony,Boyd,Anthony Boyd,Rossview,Washington,4552,Svalbard & Jan Mayen Islands,2,Mobile App,Website,4
1322,34404,"2023-08-14",42,Gloria,Marshall,Gloria Marshall,West Paula,Alabama,14054,Grenada,3,In-Store,Website,1
708,68749,"2021-12-08",91,Adrian,Schmitt,Adrian Schmitt,Kathryntown,New Jersey,32489,Togo,4,ATM,Email,4
885,99888,"2022-06-03",61,Glen,Smith,Glen Smith,Lake Markmouth,Virginia,62733,Belgium,4,ATM,Chat,3
1613,88835,"2024-05-31",44,Edward,Burke,Edward Burke,Wrightside,Nebraska,57279,Netherlands Antilles,4,ATM,Social Media,2
1031,92358,"2022-10-27",11,Douglas,Wood,Douglas Wood,Ryanberg,Rhode Island,28377,French Polynesia,2,Mobile App,In-Person,3
1269,91836,"2023-06-22",33,Anthony,Boyd,Anthony Boyd,Rossview,Washington,4552,Costa Rica,3,In-Store,Website,4
921,68709,"2022-07-09",56,Anita,Craig,Anita Craig,Port Bailey,Utah,19023,Cook Islands,1,Online,Email,2
59,15301,"2020-02-28",52,William,Lopez,William Lopez,North Michellebury,California,76856,Korea,2,Mobile App,Social Media,2
1292,90805,"2023-07-15",17,Alicia,Tate,Alicia Tate,New Dominiqueburgh,Montana,78869,Sao Tome and Principe,5,Telephone,In-Person,2
401,38983,"2021-02-04",92,Michael,Taylor,Michael Taylor,Lake Karen,Connecticut,39013,Denmark,1,Online,In-Person,2
1824,77850,"2024-12-28",96,Christina,Krueger,Christina Krueger,Deborahfort,Louisiana,24644,Nepal,4,ATM,Phone,4
814,49365,"2022-03-24",64,David,Harrington,David Harrington,Lisaview,Oklahoma,31480,Palau,2,Mobile App,Website,2
330,67659,"2020-11-25",67,James,Roth,James Roth,Ashleyview,Indiana,3397,Sierra Leone,4,ATM,Phone,5
1697,41772,"2024-08-23",57,Jeffrey,Kelly,Jeffrey Kelly,Bradleyshire,New York,93159,Belgium,5,Telephone,Phone,1
791,82926,"2022-03-01",36,Nancy,Lawrence,Nancy Lawrence,Newtonfort,Missouri,24470,Sierra Leone,3,In-Store,Website,3
81,65344,"2020-03-21",25,Mary,Case,Mary Case,Rodriguezberg,Mississippi,9545,Nigeria,3,In-Store,Chat,4
1220,25169,"2023-05-04",23,Laura,Gutierrez,Laura Gutierrez,Keithtown,Georgia,54425,Cook Islands,4,ATM,Email,5
1194,96012,"2023-04-08",1,Angie,Hall,Angie Hall,Browntown,Wyoming,91934,Cook Islands,5,Telephone,Chat,2
1595,20346,"2024-05-13",61,Glen,Smith,Glen Smith,Lake Markmouth,Virginia,62733,South Africa,3,In-Store,In-Person,4
116,46723,"2020-04-25",12,Christopher,Perry,Christopher Perry,North Katherine,Oklahoma,38791,New Caledonia,2,Mobile App,Social Media,2
754,58229,"2022-01-23",9,Charles,Perry,Charles Perry,North Ann,New Mexico,94882,Sao Tome and Principe,2,Mobile App,Email,3
1374,89102,"2023-10-05",15,David,Gates,David Gates,East Michaelview,Colorado,53647,Sweden,3,In-Store,Website,5
1089,6642,"2022-12-24",11,Douglas,Wood,Douglas Wood,Ryanberg,Rhode Island,28377,Togo,2,Mobile App,Chat,4
803,1813,"2022-03-13",54,Gavin,Morris,Gavin Morris,East Eric,Louisiana,56621,Netherlands Antilles,4,ATM,Social Media,3
1771,33291,"2024-11-05",74,Nicole,Foster,Nicole Foster,West Teresaside,Nevada,62180,South Africa,4,ATM,Email,1
85,75423,"2020-03-25",12,Christopher,Perry,Christopher Perry,North Katherine,Oklahoma,38791,Madagascar,2,Mobile App,Social Media,5
549,8885,"2021-07-02",58,Emily,Kelly,Emily Kelly,South Jacqueline,Indiana,30197,Mongolia,3,In-Store,Email,1
801,43541,"2022-03-11",12,Christopher,Perry,Christopher Perry,North Katherine,Oklahoma,38791,Latvia,3,In-Store,Social Media,1
1780,98123,"2024-11-14",46,David,Wilson,David Wilson,Colemantown,Idaho,37304,Guernsey,1,Online,Social Media,3
1105,36105,"2023-01-09",32,Bryan,Mitchell,Bryan Mitchell,Caseyville,New York,78190,Madagascar,2,Mobile App,Social Media,2
1168,66429,"2023-03-13",61,Glen,Smith,Glen Smith,Lake Markmouth,Virginia,62733,Cayman Islands,3,In-Store,Phone,4
326,73916,"2020-11-21",6,Frances,Long,Frances Long,West Aliciamouth,Kansas,96932,Cook Islands,1,Online,Email,2
479,79881,"2021-04-23",67,James,Roth,James Roth,Ashleyview,Indiana,3397,Tuvalu,2,Mobile App,Email,2
403,14644,"2021-02-06",62,Jasmine,Williams,Jasmine Williams,South Bryan,Georgia,76262,Nepal,3,In-Store,In-Person,2
1656,41778,"2024-07-13",48,Jeffery,Taylor,Jeffery Taylor,Josephville,Wisconsin,67688,Niue,3,In-Store,Email,4
1029,34395,"2022-10-25",76,Deborah,Garner,Deborah Garner,Robertfort,Rhode Island,20644,Belarus,3,In-Store,Phone,3
1571,86333,"2024-04-19",12,Christopher,Perry,Christopher Perry,North Katherine,Oklahoma,38791,Denmark,5,Telephone,Social Media,4
415,44074,"2021-02-18",18,Michael,Jones,Michael Jones,Richardside,Louisiana,28362,South Africa,3,In-Store,Website,4
185,32377,"2020-07-03",3,Megan,Keith,Megan Keith,East Randyshire,Montana,27121,Nepal,2,Mobile App,Social Media,3
1216,25432,"2023-04-30",90,Linda,Murphy,Linda Murphy,Weaverport,Massachusetts,97312,Aruba,2,Mobile App,Phone,1
970,42117,"2022-08-27",5,Daniel,Martinez,Daniel Martinez,Johnstad,Pennsylvania,94135,Togo,2,Mobile App,Email,3
1284,54201,"2023-07-07",78,Chad,Diaz,Chad Diaz,East Jennifer,Washington,65358,Christmas Island,5,Telephone,Phone,2
903,80678,"2022-06-21",73,Heidi,Martinez,Heidi Martinez,South Rebekahchester,Delaware,26916,Aruba,4,ATM,Chat,5
1431,54043,"2023-12-01",23,Laura,Gutierrez,Laura Gutierrez,Keithtown,Georgia,54425,Sweden,1,Online,Chat,4
1277,30642,"2023-06-30",47,Danny,Mccarthy,Danny Mccarthy,West John,Rhode Island,95552,Iraq,4,ATM,Social Media,5
1380,62404,"2023-10-11",2,Christopher,Riley,Christopher Riley,Reynoldsville,Maryland,74865,Western Sahara,4,ATM,In-Person,5
1009,61361,"2022-10-05",63,Sara,Maddox,Sara Maddox,Clarkville,Kentucky,94765,French Polynesia,3,In-Store,Social Media,4
459,94002,"2021-04-03",84,Jamie,Martinez,Jamie Martinez,Joeborough,Arizona,11261,Cambodia,4,ATM,Phone,5
126,42859,"2020-05-05",63,Sara,Maddox,Sara Maddox,Clarkville,Kentucky,94765,Iraq,3,In-Store,Phone,1
313,21841,"2020-11-08",100,Nicholas,Carrillo,Nicholas Carrillo,West Elizabethmouth,Connecticut,72256,Saint Martin,3,In-Store,Social Media,5
114,59462,"2020-04-23",15,David,Gates,David Gates,East Michaelview,Colorado,53647,Aruba,2,Mobile App,Email,2
20,47282,"2020-01-20",84,Jamie,Martinez,Jamie Martinez,Joeborough,Arizona,11261,Belarus,4,ATM,Social Media,5
318,33733,"2020-11-13",34,Derek,Martin,Derek Martin,West Deanna,Kentucky,32572,Madagascar,4,ATM,Chat,2
850,87919,"2022-04-29",23,Laura,Gutierrez,Laura Gutierrez,Keithtown,Georgia,54425,Sao Tome and Principe,2,Mobile App,In-Person,5
198,8293,"2020-07-16",8,Richard,Christensen,Richard Christensen,Chadfort,Nebraska,87608,Aruba,4,ATM,Chat,4
173,16479,"2020-06-21",11,Douglas,Wood,Douglas Wood,Ryanberg,Rhode Island,28377,Aruba,4,ATM,Website,5
311,4775,"2020-11-06",14,Robert,Gibson,Robert Gibson,Laurenfort,Maryland,67475,Cuba,2,Mobile App,Phone,3
1645,98462,"2024-07-02",91,Adrian,Schmitt,Adrian Schmitt,Kathryntown,New Jersey,32489,Latvia,3,In-Store,In-Person,2
1101,19278,"2023-01-05",47,Danny,Mccarthy,Danny Mccarthy,West John,Rhode Island,95552,Palau,3,In-Store,Website,1
1304,58221,"2023-07-27",9,Charles,Perry,Charles Perry,North Ann,New Mexico,94882,Western Sahara,3,In-Store,In-Person,5
1160,69425,"2023-03-05",47,Danny,Mccarthy,Danny Mccarthy,West John,Rhode Island,95552,San Marino,1,Online,Phone,1
1713,12308,"2024-09-08",22,Michael,Allison,Michael Allison,Yolandafurt,Mississippi,78654,Western Sahara,1,Online,Website,1
1460,58884,"2023-12-30",77,Chad,Taylor,Chad Taylor,Lake Kimberly,Arkansas,80991,Guernsey,3,In-Store,Email,3
1519,85226,"2024-02-27",69,Justin,Smith,Justin Smith,Jamesside,Oklahoma,39535,Namibia,1,Online,Chat,5
443,29404,"2021-03-18",93,Danielle,Martinez,Danielle Martinez,Ericaberg,New Hampshire,68514,Belarus,3,In-Store,In-Person,2
518,24572,"2021-06-01",60,Steven,Hernandez,Steven Hernandez,Melissaview,Tennessee,14193,Sierra Leone,1,Online,Chat,3
925,17665,"2022-07-13",18,Michael,Jones,Michael Jones,Richardside,Louisiana,28362,Grenada,3,In-Store,Phone,4
1132,68737,"2023-02-05",33,Anthony,Boyd,Anthony Boyd,Rossview,Washington,4552,Grenada,2,Mobile App,Phone,3
524,62974,"2021-06-07",63,Sara,Maddox,Sara Maddox,Clarkville,Kentucky,94765,South Africa,1,Online,Website,1
836,18514,"2022-04-15",10,Robert,Williams,Robert Williams,South Stephenport,Montana,12479,Saint Martin,2,Mobile App,Chat,1
1400,98467,"2023-10-31",45,David,Wheeler,David Wheeler,South Randyfort,New York,34385,Grenada,4,ATM,Phone,1
1671,82132,"2024-07-28",77,Chad,Taylor,Chad Taylor,Lake Kimberly,Arkansas,80991,Netherlands Antilles,4,ATM,Website,5
837,32977,"2022-04-16",14,Robert,Gibson,Robert Gibson,Laurenfort,Maryland,67475,Palestinian Territory,2,Mobile App,Social Media,1
779,97794,"2022-02-17",92,Michael,Taylor,Michael Taylor,Lake Karen,Connecticut,39013,Palau,3,In-Store,Phone,1
1246,69210,"2023-05-30",39,Caroline,Wu,Caroline Wu,Lake Dylanside,Utah,21664,Niue,1,Online,Website,2
1465,50679,"2024-01-04",47,Danny,Mccarthy,Danny Mccarthy,West John,Rhode Island,95552,Netherlands Antilles,5,Telephone,In-Person,1
977,52216,"2022-09-03",7,Sean,Dunn,Sean Dunn,Port Williammouth,Idaho,67434,Namibia,5,Telephone,Chat,1
1705,68626,"2024-08-31",75,Teresa,Barr,Teresa Barr,Lake Daniel,Maine,12671,Costa Rica,5,Telephone,Chat,5
1814,73334,"2024-12-18",22,Michael,Allison,Michael Allison,Yolandafurt,Mississippi,78654,Tokelau,3,In-Store,Chat,4
935,2058,"2022-07-23",12,Christopher,Perry,Christopher Perry,North Katherine,Oklahoma,38791,Switzerland,3,In-Store,In-Person,4
1273,53539,"2023-06-26",57,Jeffrey,Kelly,Jeffrey Kelly,Bradleyshire,New York,93159,Cook Islands,3,In-Store,Email,5
1274,92905,"2023-06-27",76,Deborah,Garner,Deborah Garner,Robertfort,Rhode Island,20644,Belarus,5,Telephone,In-Person,5
1411,3014,"2023-11-11",70,Jeffrey,Lowe,Jeffrey Lowe,New Lauraville,South Carolina,56491,Mauritius,4,ATM,Website,2
1106,11716,"2023-01-10",59,Donna,Barnett,Donna Barnett,North Barbaraborough,Maryland,71417,Mauritius,2,Mobile App,Social Media,2
434,12912,"2021-03-09",47,Danny,Mccarthy,Danny Mccarthy,West John,Rhode Island,95552,Togo,5,Telephone,Phone,4
1323,53880,"2023-08-15",57,Jeffrey,Kelly,Jeffrey Kelly,Bradleyshire,New York,93159,Latvia,4,ATM,Chat,4
625,9013,"2021-09-16",72,David,Wilcox,David Wilcox,Port Whitneytown,Alabama,11448,Cook Islands,4,ATM,Social Media,2
1159,5493,"2023-03-04",39,Caroline,Wu,Caroline Wu,Lake Dylanside,Utah,21664,Netherlands Antilles,4,ATM,Email,5
1126,49493,"2023-01-30",66,James,Dixon,James Dixon,Jameschester,Iowa,91979,Cuba,3,In-Store,Email,2
969,93756,"2022-08-26",68,Trevor,Garza,Trevor Garza,Townsendburgh,Florida,99099,Iraq,5,Telephone,Chat,2
1708,11737,"2024-09-03",72,David,Wilcox,David Wilcox,Port Whitneytown,Alabama,11448,Costa Rica,2,Mobile App,Email,1
723,86757,"2021-12-23",21,Phillip,Watson,Phillip Watson,West Paulview,Illinois,6116,New Caledonia,3,In-Store,Phone,4
993,27799,"2022-09-19",68,Trevor,Garza,Trevor Garza,Townsendburgh,Florida,99099,Palau,4,ATM,In-Person,5
688,78513,"2021-11-18",7,Sean,Dunn,Sean Dunn,Port Williammouth,Idaho,67434,Nepal,1,Online,Social Media,3
332,43757,"2020-11-27",100,Nicholas,Carrillo,Nicholas Carrillo,West Elizabethmouth,Connecticut,72256,Aruba,2,Mobile App,Social Media,2
1011,149,"2022-10-07",69,Justin,Smith,Justin Smith,Jamesside,Oklahoma,39535,Madagascar,1,Online,Chat,5
1309,98283,"2023-08-01",79,Heather,Holmes,Heather Holmes,Andreabury,Maine,77736,Nigeria,2,Mobile App,Chat,2
567,69355,"2021-07-20",75,Teresa,Barr,Teresa Barr,Lake Daniel,Maine,12671,Belarus,2,Mobile App,In-Person,4
1127,46004,"2023-01-31",88,Chris,Molina,Chris Molina,Johnsonview,Arkansas,96565,Costa Rica,4,ATM,Email,2
109,64174,"2020-04-18",78,Chad,Diaz,Chad Diaz,East Jennifer,Washington,65358,Costa Rica,1,Online,Social Media,1
1308,6275,"2023-07-31",2,Christopher,Riley,Christopher Riley,Reynoldsville,Maryland,74865,Sierra Leone,2,Mobile App,Email,5
1746,68128,"2024-10-11",5,Daniel,Martinez,Daniel Martinez,Johnstad,Pennsylvania,94135,Sweden,4,ATM,Website,4
1156,25047,"2023-03-01",75,Teresa,Barr,Teresa Barr,Lake Daniel,Maine,12671,Switzerland,2,Mobile App,Chat,1
883,44250,"2022-06-01",61,Glen,Smith,Glen Smith,Lake Markmouth,Virginia,62733,Cayman Islands,2,Mobile App,Phone,1
716,87112,"2021-12-16",43,Christian,Ballard,Christian Ballard,Bishoptown,Indiana,37362,French Polynesia,2,Mobile App,In-Person,1
1477,98289,"2024-01-16",54,Gavin,Morris,Gavin Morris,East Eric,Louisiana,56621,Grenada,4,ATM,In-Person,4
1105,51031,"2023-01-09",60,Steven,Hernandez,Steven Hernandez,Melissaview,Tennessee,14193,Saudi Arabia,5,Telephone,Email,1
1614,91196,"2024-06-01",31,Rachel,Blake,Rachel Blake,Sheilaberg,New York,40962,Cook Islands,2,Mobile App,Email,4
999,92007,"2022-09-25",44,Edward,Burke,Edward Burke,Wrightside,Nebraska,57279,Papua New Guinea,4,ATM,Chat,3
1655,75255,"2024-07-12",96,Christina,Krueger,Christina Krueger,Deborahfort,Louisiana,24644,Iraq,4,ATM,In-Person,2
1784,1409,"2024-11-18",69,Justin,Smith,Justin Smith,Jamesside,Oklahoma,39535,Aruba,3,In-Store,In-Person,3
83,15833,"2020-03-23",29,Barbara,Rivera,Barbara Rivera,Georgeville,Nevada,58964,Netherlands Antilles,4,ATM,Chat,5
41,6732,"2020-02-10",62,Jasmine,Williams,Jasmine Williams,South Bryan,Georgia,76262,Tuvalu,5,Telephone,Email,4
496,58051,"2021-05-10",99,Sheila,Davis,Sheila Davis,Port Dylan,Oklahoma,75720,Western Sahara,2,Mobile App,Chat,2
1512,57476,"2024-02-20",30,Melissa,Chavez,Melissa Chavez,Romeroshire,North Dakota,6695,Netherlands Antilles,2,Mobile App,Email,1
476,91869,"2021-04-20",30,Melissa,Chavez,Melissa Chavez,Romeroshire,North Dakota,6695,Guernsey,2,Mobile App,Social Media,5
1685,36514,"2024-08-11",44,Edward,Burke,Edward Burke,Wrightside,Nebraska,57279,Saudi Arabia,1,Online,Chat,5
302,24296,"2020-10-28",51,Stanley,Mcpherson,Stanley Mcpherson,Joeside,Hawaii,16121,Switzerland,3,In-Store,Phone,3
1004,30859,"2022-09-30",65,Sarah,Roberts,Sarah Roberts,New Christopher,South Dakota,27014,Korea,5,Telephone,Social Media,5
1221,16973,"2023-05-05",31,Rachel,Blake,Rachel Blake,Sheilaberg,New York,40962,Switzerland,5,Telephone,Phone,5
730,78845,"2021-12-30",64,David,Harrington,David Harrington,Lisaview,Oklahoma,31480,Mauritius,1,Online,Chat,3
655,49991,"2021-10-16",40,Karen,Cox,Karen Cox,Lake Jasonstad,Kentucky,51667,Grenada,2,Mobile App,Email,3
77,44753,"2020-03-17",50,Hannah,Hernandez,Hannah Hernandez,Frazierland,Connecticut,96248,Nigeria,2,Mobile App,Phone,4
818,55787,"2022-03-28",9,Charles,Perry,Charles Perry,North Ann,New Mexico,94882,Saint Martin,1,Online,Phone,2
1748,58781,"2024-10-13",63,Sara,Maddox,Sara Maddox,Clarkville,Kentucky,94765,Latvia,4,ATM,In-Person,1
1251,38149,"2023-06-04",82,Amanda,Hall,Amanda Hall,Port Trevor,Colorado,1960,Nigeria,2,Mobile App,Email,3
252,61105,"2020-09-08",24,Alison,Sheppard,Alison Sheppard,Christineport,Ohio,90422,Cook Islands,1,Online,In-Person,3
624,31519,"2021-09-15",40,Karen,Cox,Karen Cox,Lake Jasonstad,Kentucky,51667,Tokelau,5,Telephone,Website,5
460,98229,"2021-04-04",33,Anthony,Boyd,Anthony Boyd,Rossview,Washington,4552,Aruba,3,In-Store,Chat,3
718,16106,"2021-12-18",32,Bryan,Mitchell,Bryan Mitchell,Caseyville,New York,78190,Grenada,3,In-Store,Website,3
848,41307,"2022-04-27",91,Adrian,Schmitt,Adrian Schmitt,Kathryntown,New Jersey,32489,Iraq,1,Online,In-Person,4
107,94255,"2020-04-16",59,Donna,Barnett,Donna Barnett,North Barbaraborough,Maryland,71417,Iraq,3,In-Store,In-Person,3
623,86152,"2021-09-14",66,James,Dixon,James Dixon,Jameschester,Iowa,91979,Tokelau,3,In-Store,In-Person,3
1424,19021,"2023-11-24",48,Jeffery,Taylor,Jeffery Taylor,Josephville,Wisconsin,67688,Saint Martin,2,Mobile App,Email,5
293,65094,"2020-10-19",61,Glen,Smith,Glen Smith,Lake Markmouth,Virginia,62733,Belgium,4,ATM,Phone,2
1605,93002,"2024-05-23",15,David,Gates,David Gates,East Michaelview,Colorado,53647,Cayman Islands,4,ATM,Email,4
160,31475,"2020-06-08",50,Hannah,Hernandez,Hannah Hernandez,Frazierland,Connecticut,96248,Colombia,5,Telephone,Website,1
1492,37839,"2024-01-31",50,Hannah,Hernandez,Hannah Hernandez,Frazierland,Connecticut,96248,Niue,3,In-Store,Website,1
644,21510,"2021-10-05",9,Charles,Perry,Charles Perry,North Ann,New Mexico,94882,Latvia,5,Telephone,Website,4
159,97817,"2020-06-07",76,Deborah,Garner,Deborah Garner,Robertfort,Rhode Island,20644,Mauritius,3,In-Store,Website,5
1792,99832,"2024-11-26",19,Allen,Scott,Allen Scott,South Lisaton,Colorado,94602,Sierra Leone,3,In-Store,Phone,5
1073,42358,"2022-12-08",83,Mary,Jenkins,Mary Jenkins,South Anthony,Wisconsin,84650,Palau,2,Mobile App,Email,3
174,99479,"2020-06-22",98,Jeff,Anderson,Jeff Anderson,East Dominiquestad,Kentucky,73343,Belarus,5,Telephone,Phone,5
1667,15612,"2024-07-24",93,Danielle,Martinez,Danielle Martinez,Ericaberg,New Hampshire,68514,Nigeria,1,Online,Email,3
76,42379,"2020-03-16",13,Brenda,Taylor,Brenda Taylor,North Stevenhaven,Washington,65833,Saint Martin,2,Mobile App,Website,4
855,92439,"2022-05-04",79,Heather,Holmes,Heather Holmes,Andreabury,Maine,77736,San Marino,4,ATM,In-Person,4
410,30272,"2021-02-13",15,David,Gates,David Gates,East Michaelview,Colorado,53647,Tuvalu,5,Telephone,Chat,5
497,26736,"2021-05-11",13,Brenda,Taylor,Brenda Taylor,North Stevenhaven,Washington,65833,Aruba,2,Mobile App,Website,5
1533,32150,"2024-03-12",9,Charles,Perry,Charles Perry,North Ann,New Mexico,94882,Grenada,3,In-Store,In-Person,4
910,93638,"2022-06-28",68,Trevor,Garza,Trevor Garza,Townsendburgh,Florida,99099,Belgium,4,ATM,In-Person,4
1523,87047,"2024-03-02",33,Anthony,Boyd,Anthony Boyd,Rossview,Washington,4552,Colombia,2,Mobile App,Social Media,4
1678,66370,"2024-08-04",8,Richard,Christensen,Richard Christensen,Chadfort,Nebraska,87608,Latvia,1,Online,Chat,2
1217,29873,"2023-05-01",56,Anita,Craig,Anita Craig,Port Bailey,Utah,19023,Belarus,4,ATM,Social Media,3
1667,42917,"2024-07-24",73,Heidi,Martinez,Heidi Martinez,South Rebekahchester,Delaware,26916,Christmas Island,2,Mobile App,Website,2
452,70801,"2021-03-27",39,Caroline,Wu,Caroline Wu,Lake Dylanside,Utah,21664,Madagascar,2,Mobile App,In-Person,3
786,10431,"2022-02-24",92,Michael,Taylor,Michael Taylor,Lake Karen,Connecticut,39013,Grenada,3,In-Store,In-Person,3
1378,53346,"2023-10-09",60,Steven,Hernandez,Steven Hernandez,Melissaview,Tennessee,14193,Iraq,2,Mobile App,Website,3
1104,95882,"2023-01-08",14,Robert,Gibson,Robert Gibson,Laurenfort,Maryland,67475,Sao Tome and Principe,4,ATM,Website,1
1476,36885,"2024-01-15",84,Jamie,Martinez,Jamie Martinez,Joeborough,Arizona,11261,Nigeria,3,In-Store,Email,5
725,71986,"2021-12-25",57,Jeffrey,Kelly,Jeffrey Kelly,Bradleyshire,New York,93159,Western Sahara,4,ATM,In-Person,2
504,89922,"2021-05-18",63,Sara,Maddox,Sara Maddox,Clarkville,Kentucky,94765,Aruba,2,Mobile App,Social Media,1
1366,99111,"2023-09-27",40,Karen,Cox,Karen Cox,Lake Jasonstad,Kentucky,51667,Namibia,4,ATM,Website,1
1012,92366,"2022-10-08",26,Michael,Blackwell,Michael Blackwell,Perezville,Vermont,98578,Palau,2,Mobile App,In-Person,3
1414,3919,"2023-11-14",59,Donna,Barnett,Donna Barnett,North Barbaraborough,Maryland,71417,Madagascar,1,Online,Website,5
813,56852,"2022-03-23",84,Jamie,Martinez,Jamie Martinez,Joeborough,Arizona,11261,Belarus,2,Mobile App,Phone,3
143,24880,"2020-05-22",96,Christina,Krueger,Christina Krueger,Deborahfort,Louisiana,24644,Iraq,3,In-Store,Website,4
95,94404,"2020-04-04",43,Christian,Ballard,Christian Ballard,Bishoptown,Indiana,37362,Nepal,5,Telephone,In-Person,2
36,89036,"2020-02-05",42,Gloria,Marshall,Gloria Marshall,West Paula,Alabama,14054,Tuvalu,2,Mobile App,Chat,2
1098,90345,"2023-01-02",59,Donna,Barnett,Donna Barnett,North Barbaraborough,Maryland,71417,Belarus,5,Telephone,Social Media,4
468,66462,"2021-04-12",69,Justin,Smith,Justin Smith,Jamesside,Oklahoma,39535,Nepal,5,Telephone,Social Media,2
1347,21866,"2023-09-08",95,Sharon,Durham,Sharon Durham,Lake Stanley,Connecticut,99285,Svalbard & Jan Mayen Islands,2,Mobile App,Email,2
1709,5586,"2024-09-04",60,Steven,Hernandez,Steven Hernandez,Melissaview,Tennessee,14193,Svalbard & Jan Mayen Islands,3,In-Store,Social Media,3
1659,73280,"2024-07-16",51,Stanley,Mcpherson,Stanley Mcpherson,Joeside,Hawaii,16121,Korea,1,Online,Chat,4
1432,50332,"2023-12-02",23,Laura,Gutierrez,Laura Gutierrez,Keithtown,Georgia,54425,Tuvalu,4,ATM,Website,3
685,21864,"2021-11-15",81,Benjamin,Koch,Benjamin Koch,East Michele,Virginia,80597,Denmark,5,Telephone,Chat,5
483,11920,"2021-04-27",75,Teresa,Barr,Teresa Barr,Lake Daniel,Maine,12671,Madagascar,2,Mobile App,Social Media,2
12,65698,"2020-01-12",62,Jasmine,Williams,Jasmine Williams,South Bryan,Georgia,76262,Cuba,1,Online,Website,1
423,24323,"2021-02-26",91,Adrian,Schmitt,Adrian Schmitt,Kathryntown,New Jersey,32489,Christmas Island,1,Online,Website,3
1308,75385,"2023-07-31",34,Derek,Martin,Derek Martin,West Deanna,Kentucky,32572,Cook Islands,2,Mobile App,Website,4
912,24535,"2022-06-30",42,Gloria,Marshall,Gloria Marshall,West Paula,Alabama,14054,Cayman Islands,5,Telephone,Chat,3
1730,62343,"2024-09-25",65,Sarah,Roberts,Sarah Roberts,New Christopher,South Dakota,27014,Nigeria,1,Online,Email,2
961,73927,"2022-08-18",41,Stephanie,Reynolds,Stephanie Reynolds,North Kristi,New Mexico,99110,New Caledonia,1,Online,Chat,1
1512,70974,"2024-02-20",77,Chad,Taylor,Chad Taylor,Lake Kimberly,Arkansas,80991,Sierra Leone,3,In-Store,In-Person,4
488,20898,"2021-05-02",61,Glen,Smith,Glen Smith,Lake Markmouth,Virginia,62733,Colombia,5,Telephone,Social Media,2
