"date_id","investment_id","investment_date","account_number","account_type","credit_score","investment_type_id","investment_type_name","investment_amount","investment_return"
131,19472,"2020-05-10",3816279528,Investment,674,3,Clearinvestment,1216.09,-3223.23
807,61153,"2022-03-17",7493577945,Investment,678,2,Helpinvestment,2528.81,5787.95
852,30781,"2022-05-01",2768618389,Savings,681,2,Helpinvestment,2190.56,2829.52
357,78034,"2020-12-22",4051390763,Investment,310,1,Decadeinvestment,3187.55,-2789.74
44,38851,"2020-02-13",3938325125,Savings,653,2,Helpinvestment,3599.04,2297.4
523,18491,"2021-06-06",6221773017,Investment,476,2,Helpinvestment,1145.56,-3958.7
865,67939,"2022-05-14",5988217223,Checking,760,2,Helpinvestment,6609.81,7339.73
82,91697,"2020-03-22",7718346871,Checking,775,4,Characterinvestment,1310.46,-2465.2
1810,35633,"2024-12-14",3399529185,Savings,804,2,Helpinvestment,2084.57,-3013.64
1166,71915,"2023-03-11",9992038947,Investment,664,2,Helpinvestment,1696.78,10371.39
1101,3724,"2023-01-05",8138063800,Savings,601,2,Helpinvestment,7995.98,11619.52
1791,15956,"2024-11-25",7718346871,Checking,775,1,Decadeinvestment,5136.52,2997.44
1222,81493,"2023-05-06",5159171446,Savings,508,5,Musicinvestment,3283.68,6309.24
246,74911,"2020-09-02",3221389644,Savings,600,3,Clearinvestment,1663.56,5545.24
1509,65296,"2024-02-17",6556879216,Savings,462,3,Clearinvestment,3509.79,-2703.42
1448,53286,"2023-12-18",6196253681,Savings,834,1,Decadeinvestment,3951.21,3766.52
60,91473,"2020-02-29",9641676419,Checking,792,3,Clearinvestment,3994.37,8720.45
750,35180,"2022-01-19",3040393128,Checking,439,1,Decadeinvestment,8018.25,532.44
1796,24881,"2024-11-30",2171840078,Savings,836,2,Helpinvestment,8721.19,-1709.66
609,95527,"2021-08-31",4095934095,Savings,315,4,Characterinvestment,4700.39,5794.95
1123,21211,"2023-01-27",6065704667,Checking,350,4,Characterinvestment,7853.95,12594.34
1778,26379,"2024-11-12",2971836125,Checking,359,1,Decadeinvestment,5777.69,8514.6
934,86532,"2022-07-22",5255412319,Savings,313,1,Decadeinvestment,7785.64,6125.83
141,46825,"2020-05-20",8735587101,Checking,836,5,Musicinvestment,9358.59,13511.59
233,84006,"2020-08-20",2552240900,Investment,553,1,Decadeinvestment,4936.68,-4912.03
1194,24357,"2023-04-08",3221389644,Savings,600,4,Characterinvestment,8803.31,-3674.85
1341,16525,"2023-09-02",3399529185,Savings,804,3,Clearinvestment,3590.14,4762.01
162,6651,"2020-06-10",9992038947,Investment,664,2,Helpinvestment,4516.34,1331.45
1048,87381,"2022-11-13",3080407149,Savings,579,5,Musicinvestment,1093.9,-2296.44
1082,92587,"2022-12-17",9367791903,Investment,461,3,Clearinvestment,2257.5,9445.31
610,17330,"2021-09-01",5341948287,Savings,705,1,Decadeinvestment,7002.06,-2750.84
268,834,"2020-09-24",9287849202,Investment,790,2,Helpinvestment,5019.32,11816.88
506,72763,"2021-05-20",8745713343,Checking,601,4,Characterinvestment,5552.68,14074.31
993,26991,"2022-09-19",6656233056,Investment,418,4,Characterinvestment,7037.22,-4396.62
1000,62940,"2022-09-26",4155141978,Investment,700,1,Decadeinvestment,1441.63,12277.96
475,8831,"2021-04-19",4051390763,Investment,310,4,Characterinvestment,4716.5,2612.19
1400,14012,"2023-10-31",6221773017,Investment,476,1,Decadeinvestment,2728.09,11822.03
474,85116,"2021-04-18",9317981806,Investment,618,3,Clearinvestment,7849.33,9770.45
203,57251,"2020-07-21",1133303244,Investment,729,1,Decadeinvestment,4657.26,2403.66
1221,19316,"2023-05-05",8330786189,Savings,416,4,Characterinvestment,8081.61,2085.1
1356,25717,"2023-09-17",3221389644,Savings,600,5,Musicinvestment,9567.98,-3948.85
738,80826,"2022-01-07",7268934381,Savings,666,4,Characterinvestment,8814.58,1886.66
726,59049,"2021-12-26",2971836125,Checking,359,5,Musicinvestment,5626.01,7653.25
586,76204,"2021-08-08",8185036628,Savings,709,5,Musicinvestment,4041.85,3343.49
1346,15302,"2023-09-07",6065704667,Checking,350,2,Helpinvestment,8230.14,1187.97
340,7568,"2020-12-05",1764838640,Investment,783,5,Musicinvestment,5726.45,8083.83
1533,73240,"2024-03-12",6051679619,Checking,539,2,Helpinvestment,4645.89,-3036.12
698,84966,"2021-11-28",7718346871,Checking,775,2,Helpinvestment,8847.48,8514.27
487,64298,"2021-05-01",8905846858,Investment,404,4,Characterinvestment,6468.7,2950.2
686,91656,"2021-11-16",2342810792,Savings,816,1,Decadeinvestment,7684.37,-478.92
659,16334,"2021-10-20",4959466220,Investment,521,3,Clearinvestment,8133.57,-4540.55
141,8938,"2020-05-20",1594417161,Investment,415,5,Musicinvestment,2352.78,13935.24
175,11663,"2020-06-23",1402844576,Savings,695,1,Decadeinvestment,3365.2,1442.78
598,60767,"2021-08-20",5988217223,Checking,760,2,Helpinvestment,1556.72,11267.58
301,55988,"2020-10-27",8138063800,Savings,601,2,Helpinvestment,6061.2,2001.01
763,24540,"2022-02-01",5975269469,Checking,732,4,Characterinvestment,4265.91,1700.79
631,20923,"2021-09-22",7156618058,Savings,644,5,Musicinvestment,5253.1,11480.1
1015,7873,"2022-10-11",7493577945,Investment,678,4,Characterinvestment,1567.9,4837.1
656,80098,"2021-10-17",2507273526,Savings,778,4,Characterinvestment,5801.16,4776.94
50,99513,"2020-02-19",7697169500,Checking,553,3,Clearinvestment,5361.95,9655.27
1516,70516,"2024-02-24",7850976653,Investment,698,1,Decadeinvestment,5589.58,14926.5
256,75919,"2020-09-12",6065704667,Checking,350,1,Decadeinvestment,4667.18,9880.82
41,2047,"2020-02-10",6983934777,Investment,456,1,Decadeinvestment,2085.32,6931.31
501,58350,"2021-05-15",8905846858,Investment,404,3,Clearinvestment,8685.22,-222.6
1204,64262,"2023-04-18",9543734386,Savings,612,3,Clearinvestment,6627.33,2597.56
1425,64744,"2023-11-25",9343070075,Investment,339,3,Clearinvestment,4959.95,-4203.96
1468,31592,"2024-01-07",1378115510,Savings,677,3,Clearinvestment,4023.42,1931.21
1381,57533,"2023-10-12",9543734386,Savings,612,5,Musicinvestment,9587.06,-1969.68
433,19151,"2021-03-08",2798483663,Investment,698,4,Characterinvestment,6758.62,13727.02
429,36135,"2021-03-04",2988264762,Checking,843,3,Clearinvestment,5295.04,-2596.49
1412,96816,"2023-11-12",4187234787,Savings,615,2,Helpinvestment,6131.4,-4452.35
1305,32499,"2023-07-28",7268934381,Savings,666,2,Helpinvestment,9656.93,4312.11
1531,15239,"2024-03-10",8713903249,Investment,540,4,Characterinvestment,6913.07,-4073.06
860,68083,"2022-05-09",7414476694,Checking,751,2,Helpinvestment,5268.5,611.45
1708,25276,"2024-09-03",5988217223,Checking,760,5,Musicinvestment,1489.02,4306.9
25,48380,"2020-01-25",4155141978,Investment,700,3,Clearinvestment,7268.41,-3938.02
1782,3290,"2024-11-16",2971836125,Checking,359,1,Decadeinvestment,2115.53,-2332.71
1373,37420,"2023-10-04",6684283366,Investment,776,3,Clearinvestment,6290.47,-2465.28
1022,57241,"2022-10-18",2552240900,Investment,553,1,Decadeinvestment,4150.84,-1702.02
847,5238,"2022-04-26",6221773017,Investment,476,3,Clearinvestment,5776.32,8952.95
1000,77448,"2022-09-26",1210678639,Investment,518,1,Decadeinvestment,4436.01,-1009.85
260,75258,"2020-09-16",2389511583,Savings,819,3,Clearinvestment,4051.15,-939.68
397,25076,"2021-01-31",4051390763,Investment,310,4,Characterinvestment,2175.71,9128.88
10,19820,"2020-01-10",4959466220,Investment,521,2,Helpinvestment,7746.94,3199.38
1667,87161,"2024-07-24",8466553961,Checking,513,5,Musicinvestment,4939.02,14705.32
1175,12118,"2023-03-20",3221389644,Savings,600,4,Characterinvestment,5427.86,3176.11
923,10862,"2022-07-11",3399529185,Savings,804,3,Clearinvestment,9349.32,1904.13
1238,18905,"2023-05-22",1402844576,Savings,695,4,Characterinvestment,3496.34,-1268.79
1359,92522,"2023-09-20",8330786189,Savings,416,4,Characterinvestment,5152.79,11110.24
1458,66853,"2023-12-28",9539212672,Checking,664,5,Musicinvestment,5265.92,674.19
362,50397,"2020-12-27",6065704667,Checking,350,1,Decadeinvestment,6633.88,-4027.23
171,54101,"2020-06-19",1075123078,Savings,411,3,Clearinvestment,5238.29,-3531.03
1219,5980,"2023-05-03",9343070075,Investment,339,5,Musicinvestment,1959.62,2388.36
1538,28455,"2024-03-17",7850976653,Investment,698,1,Decadeinvestment,3439.35,3352.34
1667,86169,"2024-07-24",2971836125,Checking,359,1,Decadeinvestment,7860.93,5640.74
1210,33087,"2023-04-24",1764838640,Investment,783,4,Characterinvestment,3559.76,-3593.65
149,95027,"2020-05-28",4155141978,Investment,700,3,Clearinvestment,5891.94,243.87
703,50636,"2021-12-03",7454293392,Investment,628,3,Clearinvestment,4328.03,11332.24
602,32577,"2021-08-24",8138063800,Savings,601,4,Characterinvestment,9312.13,-4609.69
1157,45097,"2023-03-02",8745713343,Checking,601,3,Clearinvestment,2534.28,10563.1
778,6513,"2022-02-16",7156618058,Savings,644,1,Decadeinvestment,7217.38,-1859.5
308,85030,"2020-11-03",1402844576,Savings,695,4,Characterinvestment,1182.1,-2192.93
303,78982,"2020-10-29",9992038947,Investment,664,1,Decadeinvestment,6568.75,-4701.8
1500,75731,"2024-02-08",5002360478,Investment,467,4,Characterinvestment,2915.71,-3421.08
1352,433,"2023-09-13",3040393128,Checking,439,4,Characterinvestment,3393.86,7466.6
723,59152,"2021-12-23",9641676419,Checking,792,1,Decadeinvestment,1530.63,-319.8
1416,46176,"2023-11-16",5866494339,Investment,422,3,Clearinvestment,2191.75,2226.3
904,13818,"2022-06-22",8185036628,Savings,709,4,Characterinvestment,3373.92,4908.53
829,14887,"2022-04-08",2027696396,Investment,719,3,Clearinvestment,2292.46,9134.95
127,68305,"2020-05-06",4596726978,Savings,593,2,Helpinvestment,5265.29,-3457.66
311,15888,"2020-11-06",9992038947,Investment,664,4,Characterinvestment,3446.85,8896.0
70,97734,"2020-03-10",5975269469,Checking,732,1,Decadeinvestment,4814.06,-2128.77
1017,77936,"2022-10-13",5341948287,Savings,705,1,Decadeinvestment,9618.02,8805.07
1064,33515,"2022-11-29",2100030995,Investment,357,3,Clearinvestment,2266.09,-3118.37
73,44392,"2020-03-13",1133303244,Investment,729,2,Helpinvestment,9224.84,-69.05
1072,87369,"2022-12-07",9356198692,Savings,506,1,Decadeinvestment,8982.59,-1555.24
42,98570,"2020-02-11",3221389644,Savings,600,1,Decadeinvestment,2669.25,4894.76
190,56302,"2020-07-08",2768618389,Savings,681,2,Helpinvestment,4764.78,12855.91
256,27721,"2020-09-12",9287849202,Investment,790,4,Characterinvestment,3156.78,-1224.61
1578,75327,"2024-04-26",8905846858,Investment,404,1,Decadeinvestment,5437.46,4.32
848,13981,"2022-04-27",9356198692,Savings,506,1,Decadeinvestment,6180.45,1932.64
1816,66789,"2024-12-20",5975269469,Checking,732,2,Helpinvestment,2114.65,3278.5
558,93556,"2021-07-11",9846911760,Investment,728,2,Helpinvestment,3678.04,424.12
1145,37881,"2023-02-18",4963601096,Savings,332,2,Helpinvestment,5423.29,-2141.7
729,44291,"2021-12-29",6983934777,Investment,456,5,Musicinvestment,9980.28,12231.64
266,79813,"2020-09-22",2552240900,Investment,553,2,Helpinvestment,5795.05,13162.72
976,78201,"2022-09-02",8666354042,Savings,558,5,Musicinvestment,3143.56,7661.87
526,22452,"2021-06-09",6556879216,Savings,462,4,Characterinvestment,8490.46,8617.25
1754,81544,"2024-10-19",9356198692,Savings,506,3,Clearinvestment,9554.8,5836.0
1367,5149,"2023-09-28",5159171446,Savings,508,2,Helpinvestment,2697.08,-443.69
1225,86255,"2023-05-09",1402844576,Savings,695,2,Helpinvestment,2125.61,13372.97
1732,81964,"2024-09-27",2387898494,Investment,827,4,Characterinvestment,8361.12,2405.06
1567,22975,"2024-04-15",3080407149,Savings,579,1,Decadeinvestment,2912.33,12208.4
429,43436,"2021-03-04",3297859812,Checking,628,2,Helpinvestment,3824.08,-3032.63
1345,35206,"2023-09-06",9992038947,Investment,664,4,Characterinvestment,2068.56,10845.99
741,70784,"2022-01-10",3938325125,Savings,653,5,Musicinvestment,8421.74,6337.53
1348,1432,"2023-09-09",2389511583,Savings,819,5,Musicinvestment,4103.58,-653.5
1560,46411,"2024-04-08",1810851648,Savings,657,1,Decadeinvestment,6992.49,5220.53
1274,85671,"2023-06-27",3302270666,Savings,726,1,Decadeinvestment,8127.25,529.99
1307,20105,"2023-07-30",6440589972,Investment,338,3,Clearinvestment,2760.95,5083.07
1392,87859,"2023-10-23",3938325125,Savings,653,4,Characterinvestment,3787.17,11855.6
239,38351,"2020-08-26",5255412319,Savings,313,2,Helpinvestment,2397.31,116.36
948,8201,"2022-08-05",4155141978,Investment,700,2,Helpinvestment,5082.54,14455.58
1414,72457,"2023-11-14",8902869633,Savings,721,2,Helpinvestment,2019.93,12314.46
999,31829,"2022-09-25",9641676419,Checking,792,5,Musicinvestment,7305.27,880.96
523,77654,"2021-06-06",4963601096,Savings,332,2,Helpinvestment,1281.09,-3530.93
810,11686,"2022-03-20",3816279528,Investment,674,4,Characterinvestment,7673.03,11102.09
162,70408,"2020-06-10",5988217223,Checking,760,2,Helpinvestment,9126.94,-1656.79
1757,28642,"2024-10-22",9559156298,Investment,490,5,Musicinvestment,5006.04,11963.44
891,37279,"2022-06-09",4095934095,Savings,315,2,Helpinvestment,9591.11,4198.41
1451,64420,"2023-12-21",2387898494,Investment,827,5,Musicinvestment,6705.48,12503.36
37,66702,"2020-02-06",3221389644,Savings,600,3,Clearinvestment,6052.62,13486.12
1331,10605,"2023-08-23",7850976653,Investment,698,4,Characterinvestment,7762.18,-1840.69
1283,32560,"2023-07-06",4051390763,Investment,310,4,Characterinvestment,9101.93,11352.28
875,45994,"2022-05-24",2829800635,Investment,521,3,Clearinvestment,8415.7,1989.73
182,47083,"2020-06-30",7718346871,Checking,775,5,Musicinvestment,4318.86,5118.17
1441,26520,"2023-12-11",7850976653,Investment,698,5,Musicinvestment,9038.86,10605.07
344,49353,"2020-12-09",5988217223,Checking,760,2,Helpinvestment,7994.88,1662.25
727,65379,"2021-12-27",3938325125,Savings,653,3,Clearinvestment,2652.86,12577.47
1333,23623,"2023-08-25",3249098952,Savings,523,3,Clearinvestment,6861.49,12799.48
1359,26090,"2023-09-20",9992038947,Investment,664,4,Characterinvestment,1598.65,7226.2
1017,22851,"2022-10-13",6983934777,Investment,456,4,Characterinvestment,6789.06,-32.52
725,95856,"2021-12-25",3816279528,Investment,674,2,Helpinvestment,2199.84,7438.33
41,39075,"2020-02-10",5866494339,Investment,422,5,Musicinvestment,5959.17,7810.49
574,40720,"2021-07-27",2100030995,Investment,357,5,Musicinvestment,7699.1,-1726.09
339,92312,"2020-12-04",8666354042,Savings,558,4,Characterinvestment,5129.81,9906.25
1487,72827,"2024-01-26",4051390763,Investment,310,4,Characterinvestment,3611.73,8213.7
1603,61754,"2024-05-21",3399529185,Savings,804,2,Helpinvestment,6851.34,13044.68
9,13784,"2020-01-09",2829800635,Investment,521,1,Decadeinvestment,1642.05,6787.5
1000,74075,"2022-09-26",8905846858,Investment,404,1,Decadeinvestment,2798.97,7708.95
73,99385,"2020-03-13",2971836125,Checking,359,4,Characterinvestment,7923.98,5282.38
1693,35721,"2024-08-19",2027696396,Investment,719,4,Characterinvestment,4188.76,11333.9
359,24002,"2020-12-24",6556879216,Savings,462,4,Characterinvestment,8144.37,-2736.29
382,84794,"2021-01-16",6440589972,Investment,338,1,Decadeinvestment,3453.46,6687.61
1025,9568,"2022-10-21",1764838640,Investment,783,4,Characterinvestment,9909.8,-1555.7
1291,95398,"2023-07-14",7493577945,Investment,678,1,Decadeinvestment,9650.13,7339.47
362,44421,"2020-12-27",5623049910,Checking,438,3,Clearinvestment,9430.32,5041.75
648,8265,"2021-10-09",6196253681,Savings,834,5,Musicinvestment,3508.73,-4073.58
864,83670,"2022-05-13",7268934381,Savings,666,2,Helpinvestment,6679.27,1026.55
1029,62505,"2022-10-25",2743334768,Investment,398,5,Musicinvestment,1706.07,11325.71
1011,77680,"2022-10-07",8902869633,Savings,721,4,Characterinvestment,3560.27,-1013.65
1396,31401,"2023-10-27",1075123078,Savings,411,4,Characterinvestment,1065.38,6242.27
493,81000,"2021-05-07",9559156298,Investment,490,2,Helpinvestment,2033.14,2375.73
436,41326,"2021-03-11",2171840078,Savings,836,3,Clearinvestment,2761.65,12990.98
1433,39749,"2023-12-03",9287849202,Investment,790,1,Decadeinvestment,4681.44,11092.01
1545,45079,"2024-03-24",1594417161,Investment,415,5,Musicinvestment,5981.62,-1027.91
669,37497,"2021-10-30",2768618389,Savings,681,5,Musicinvestment,8020.19,4782.53
893,23055,"2022-06-11",7850976653,Investment,698,4,Characterinvestment,5311.45,12045.03
667,95610,"2021-10-28",6556879216,Savings,462,4,Characterinvestment,2205.03,8686.88
1002,3137,"2022-09-28",7268934381,Savings,666,5,Musicinvestment,1259.95,7474.23
807,30395,"2022-03-17",1378115510,Savings,677,5,Musicinvestment,6414.16,13258.56
133,5344,"2020-05-12",9139215473,Savings,443,3,Clearinvestment,1083.16,13453.32
124,13064,"2020-05-03",7414476694,Checking,751,3,Clearinvestment,8527.38,12650.66
1468,38699,"2024-01-07",8330786189,Savings,416,2,Helpinvestment,5448.56,-4703.11
882,71413,"2022-05-31",7156618058,Savings,644,3,Clearinvestment,2141.22,10329.22
987,73380,"2022-09-13",6556879216,Savings,462,5,Musicinvestment,4579.41,-3624.73
1161,15116,"2023-03-06",1075123078,Savings,411,5,Musicinvestment,3837.24,13388.47
1500,84087,"2024-02-08",9992038947,Investment,664,4,Characterinvestment,2706.09,7778.18
1517,4200,"2024-02-25",2335408268,Checking,561,5,Musicinvestment,3658.61,14352.32
687,95786,"2021-11-17",4051390763,Investment,310,2,Helpinvestment,4462.98,-171.08
871,47717,"2022-05-20",8745713343,Checking,601,1,Decadeinvestment,7111.69,-2679.99
306,47132,"2020-11-01",1810851648,Savings,657,2,Helpinvestment,1403.77,8484.86
96,94994,"2020-04-05",3221389644,Savings,600,3,Clearinvestment,4626.92,4457.22
1038,86041,"2022-11-03",7850976653,Investment,698,4,Characterinvestment,3370.5,-3781.48
899,8960,"2022-06-17",4155141978,Investment,700,3,Clearinvestment,2128.54,7894.09
1198,19367,"2023-04-12",6920920144,Checking,748,3,Clearinvestment,8881.62,1902.17
367,43447,"2021-01-01",8138063800,Savings,601,5,Musicinvestment,3867.11,-1500.8
1014,52524,"2022-10-10",2100030995,Investment,357,5,Musicinvestment,2525.01,10614.29
878,10886,"2022-05-27",1133303244,Investment,729,4,Characterinvestment,6640.66,5721.23
735,2819,"2022-01-04",7454293392,Investment,628,4,Characterinvestment,3896.11,-2508.28
981,39644,"2022-09-07",3221389644,Savings,600,5,Musicinvestment,5503.1,-1219.11
353,79170,"2020-12-18",2743334768,Investment,398,1,Decadeinvestment,9459.0,6563.43
258,52819,"2020-09-14",3249098952,Savings,523,3,Clearinvestment,5876.08,4327.8
549,47978,"2021-07-02",1594417161,Investment,415,4,Characterinvestment,7831.41,-136.48
480,26584,"2021-04-24",4467657561,Checking,576,2,Helpinvestment,4591.75,6045.33
451,78251,"2021-03-26",2335408268,Checking,561,5,Musicinvestment,5866.55,2651.94
295,67578,"2020-10-21",5341948287,Savings,705,5,Musicinvestment,3808.66,13719.55
1379,11969,"2023-10-10",5002360478,Investment,467,5,Musicinvestment,8294.1,834.78
1625,24819,"2024-06-12",1594417161,Investment,415,5,Musicinvestment,7730.38,13703.37
866,4659,"2022-05-15",7850976653,Investment,698,5,Musicinvestment,1722.78,1142.83
261,10843,"2020-09-17",5623049910,Checking,438,3,Clearinvestment,7924.81,10361.51
17,75905,"2020-01-17",2743334768,Investment,398,4,Characterinvestment,4329.87,11850.11
978,34843,"2022-09-04",4596726978,Savings,593,2,Helpinvestment,3594.78,6679.25
1364,47529,"2023-09-25",8902869633,Savings,721,1,Decadeinvestment,6304.66,-3315.3
928,94891,"2022-07-16",2829800635,Investment,521,4,Characterinvestment,1657.05,-1310.42
929,4558,"2022-07-17",8185036628,Savings,709,5,Musicinvestment,5523.98,-3859.27
460,94406,"2021-04-04",6983934777,Investment,456,4,Characterinvestment,4960.5,12797.77
1798,39048,"2024-12-02",6065704667,Checking,350,4,Characterinvestment,5874.08,6167.61
1764,4912,"2024-10-29",8666354042,Savings,558,3,Clearinvestment,4707.52,6257.87
1140,17598,"2023-02-13",2342810792,Savings,816,4,Characterinvestment,2153.63,2744.6
437,57033,"2021-03-12",7718346871,Checking,775,5,Musicinvestment,3491.0,9923.04
1620,78649,"2024-06-07",2971836125,Checking,359,4,Characterinvestment,7039.52,2132.42
287,56197,"2020-10-13",2100030995,Investment,357,2,Helpinvestment,2414.42,9558.22
230,59948,"2020-08-17",1764838640,Investment,783,3,Clearinvestment,9368.03,10179.12
975,5861,"2022-09-01",2971836125,Checking,359,1,Decadeinvestment,8050.49,10978.28
2,62259,"2020-01-02",5646590499,Investment,814,2,Helpinvestment,5902.96,8713.36
1019,71927,"2022-10-15",2988264762,Checking,843,3,Clearinvestment,4061.78,10616.38
1577,89790,"2024-04-25",5623049910,Checking,438,2,Helpinvestment,5579.93,12489.55
55,79377,"2020-02-24",4963601096,Savings,332,1,Decadeinvestment,2762.18,-377.18
1575,87406,"2024-04-23",8902869633,Savings,721,4,Characterinvestment,3703.72,-2666.67
27,8794,"2020-01-27",5988217223,Checking,760,1,Decadeinvestment,6435.29,6993.07
961,41649,"2022-08-18",9539212672,Checking,664,4,Characterinvestment,4541.04,8687.8
646,72340,"2021-10-07",3221389644,Savings,600,1,Decadeinvestment,7624.94,-4854.13
164,31001,"2020-06-12",5866494339,Investment,422,4,Characterinvestment,5670.75,-4684.83
986,59323,"2022-09-12",7740150564,Investment,586,3,Clearinvestment,5922.53,4891.67
648,54433,"2021-10-09",2835651681,Investment,828,4,Characterinvestment,1264.68,-4020.06
1600,58102,"2024-05-18",8902869633,Savings,721,1,Decadeinvestment,7638.01,2446.76
779,59689,"2022-02-17",2835651681,Investment,828,2,Helpinvestment,8754.02,3551.07
66,4858,"2020-03-06",8466553961,Checking,513,4,Characterinvestment,7723.3,1718.27
1400,78351,"2023-10-31",7146993266,Savings,670,3,Clearinvestment,8737.05,11600.18
86,3279,"2020-03-26",9543734386,Savings,612,2,Helpinvestment,5699.45,-3923.0
23,99627,"2020-01-23",4095934095,Savings,315,1,Decadeinvestment,1737.72,9943.23
1438,90012,"2023-12-08",2507273526,Savings,778,2,Helpinvestment,7571.96,3512.72
514,54741,"2021-05-28",3938325125,Savings,653,2,Helpinvestment,8933.42,1653.37
1584,34581,"2024-05-02",2768618389,Savings,681,2,Helpinvestment,2849.21,4079.24
1188,25265,"2023-04-02",1594417161,Investment,415,1,Decadeinvestment,3306.82,8452.58
511,77786,"2021-05-25",9287849202,Investment,790,4,Characterinvestment,5824.08,-2707.24
6,28538,"2020-01-06",5002360478,Investment,467,1,Decadeinvestment,6713.33,1891.6
598,41296,"2021-08-20",5255412319,Savings,313,2,Helpinvestment,3372.05,3404.68
1320,35278,"2023-08-12",4596726978,Savings,593,1,Decadeinvestment,6856.87,2586.34
745,74804,"2022-01-14",4959466220,Investment,521,1,Decadeinvestment,6691.27,8873.84
1689,47523,"2024-08-15",4155141978,Investment,700,4,Characterinvestment,3163.85,9562.04
1463,77558,"2024-01-02",3126616099,Savings,443,5,Musicinvestment,2571.05,8037.76
998,17868,"2022-09-24",1905214712,Checking,323,1,Decadeinvestment,1793.7,-2287.0
468,5583,"2021-04-12",7750543145,Savings,640,4,Characterinvestment,8806.39,10939.86
1727,92278,"2024-09-22",5988217223,Checking,760,1,Decadeinvestment,2941.43,9547.26
1137,97125,"2023-02-10",8735587101,Checking,836,2,Helpinvestment,7353.28,5938.48
1394,14825,"2023-10-25",5623049910,Checking,438,2,Helpinvestment,1200.81,13764.08
1306,25197,"2023-07-29",6440589972,Investment,338,3,Clearinvestment,9523.17,693.28
1142,16014,"2023-02-15",2389511583,Savings,819,5,Musicinvestment,3433.92,-4210.06
467,31525,"2021-04-11",1402844576,Savings,695,4,Characterinvestment,3804.14,6648.67
1346,37661,"2023-09-07",2768618389,Savings,681,4,Characterinvestment,1350.03,2753.91
621,9900,"2021-09-12",9543734386,Savings,612,1,Decadeinvestment,9022.99,1333.96
98,45733,"2020-04-07",7454293392,Investment,628,1,Decadeinvestment,8623.34,7202.42
1632,42898,"2024-06-19",7718346871,Checking,775,2,Helpinvestment,8643.21,5060.24
376,48959,"2021-01-10",2971836125,Checking,359,1,Decadeinvestment,9284.32,811.68
1188,71769,"2023-04-02",7850976653,Investment,698,4,Characterinvestment,5101.04,-3276.94
1673,84515,"2024-07-30",6556879216,Savings,462,1,Decadeinvestment,7886.54,3958.39
1727,42328,"2024-09-22",9139215473,Savings,443,5,Musicinvestment,5355.61,9040.34
1575,36975,"2024-04-23",5244343629,Savings,800,2,Helpinvestment,1061.53,1240.62
1351,68736,"2023-09-12",2798483663,Investment,698,3,Clearinvestment,4771.84,9243.43
586,739,"2021-08-08",7493577945,Investment,678,3,Clearinvestment,7415.63,12566.02
1536,4143,"2024-03-15",9641676419,Checking,792,1,Decadeinvestment,5302.82,7961.06
702,29331,"2021-12-02",2389511583,Savings,819,3,Clearinvestment,5664.55,-4454.86
651,97534,"2021-10-12",7697169500,Checking,553,3,Clearinvestment,1486.74,12933.52
257,59872,"2020-09-13",2971836125,Checking,359,5,Musicinvestment,1074.35,-2853.9
299,36462,"2020-10-25",2988264762,Checking,843,4,Characterinvestment,2374.73,-2294.62
669,74898,"2021-10-30",8666354042,Savings,558,3,Clearinvestment,3350.4,-2362.33
1028,57648,"2022-10-24",1594417161,Investment,415,2,Helpinvestment,6191.92,2350.58
711,43576,"2021-12-11",9343070075,Investment,339,4,Characterinvestment,6026.6,10078.17
557,83458,"2021-07-10",2552240900,Investment,553,4,Characterinvestment,7759.91,5852.69
1192,13771,"2023-04-06",7750543145,Savings,640,2,Helpinvestment,8086.17,9974.14
1395,62186,"2023-10-26",3816279528,Investment,674,4,Characterinvestment,7242.42,4928.94
1199,47443,"2023-04-13",8902869633,Savings,721,1,Decadeinvestment,8272.27,7705.95
167,68060,"2020-06-15",4155141978,Investment,700,5,Musicinvestment,3357.48,718.25
163,72337,"2020-06-11",9356198692,Savings,506,5,Musicinvestment,2567.21,5905.08
700,82088,"2021-11-30",1402844576,Savings,695,1,Decadeinvestment,6085.38,1221.65
969,8108,"2022-08-26",6684283366,Investment,776,2,Helpinvestment,8582.3,-4814.39
1792,76273,"2024-11-26",2743334768,Investment,398,2,Helpinvestment,7121.06,11185.86
1071,3004,"2022-12-06",5341948287,Savings,705,4,Characterinvestment,2576.79,9896.67
355,16751,"2020-12-20",6920920144,Checking,748,1,Decadeinvestment,5798.43,11444.37
972,70420,"2022-08-29",9317981806,Investment,618,5,Musicinvestment,7254.46,9335.84
1066,5062,"2022-12-01",9317981806,Investment,618,1,Decadeinvestment,1972.67,13535.12
195,11821,"2020-07-13",8138063800,Savings,601,4,Characterinvestment,9893.45,7044.01
700,49552,"2021-11-30",2171840078,Savings,836,3,Clearinvestment,6040.77,14709.11
1632,75908,"2024-06-19",9356198692,Savings,506,5,Musicinvestment,7626.91,874.72
756,4670,"2022-01-25",4467657561,Checking,576,4,Characterinvestment,2555.28,-2380.31
493,74876,"2021-05-07",9539212672,Checking,664,3,Clearinvestment,4920.62,620.14
1324,87663,"2023-08-16",9539212672,Checking,664,1,Decadeinvestment,9013.43,13632.79
1242,46926,"2023-05-26",6684283366,Investment,776,5,Musicinvestment,4753.16,5120.41
1445,1608,"2023-12-15",2389511583,Savings,819,2,Helpinvestment,1713.83,13239.64
